,control,IFNGR2g1,ATF2g1,IFNGR1g3,CD86g1,IFNGR2g2,POU2F2g1,JAK2g2,IFNGR1g2,TNFRSF14g1,MARCH8g4,CMTM6g3,TNFRSF14g3,IRF1g4,ETV7g2,CAV1g3,CD86g4,IRF7g1,IRF1g1,MARCH8g2,NFKBIAg1,IFNGR1g1,ATF2g4,NFKBIAg2,IFNGR1g4,STAT1g3,ETV7g1,CD86g3,JAK2g1,STAT2g2,PDCD1LG2g3,TNFRSF14g2,SMAD4g2,IRF1g2,CMTM6g1,SMAD4g1,ATF2g2,CAV1g1,UBE2L6g1,STAT5Ag3,CMTM6g2,STAT2g1,JAK2g4,CD86g2,MARCH8g1,STAT3g3,CAV1g2,IRF1g3,NFKBIAg3,JAK2g3,IRF7g2,STAT5Ag4,STAT5Ag2,IFNGR2g3,MARCH8g3,BRD4g4,PDCD1LG2g1,UBE2L6g2,STAT3g1,PDCD1LG2g4,ETV7g4,CAV1g4,CUL3g1,POU2F2g3,CUL3g2,ETV7g3,STAT5Ag1,UBE2L6g4,POU2F2g2,STAT1g2,BRD4g3,SMAD4g4,STAT2g3,IFNGR2g4,IRF7g3,ATF2g3,PDCD1LG2g2,STAT3g4,STAT3g2,STAT2g4,BRD4g1,SMAD4g3,IRF7g4,STAT1g1
CAV1g4,0.11630210648520421,0.07596347606392556,0.11653509577901236,0.08032376027439359,0.10453917076146721,0.07172514104777968,0.11540079325233579,0.0707542440034875,0.09244662681421537,0.07404341657298961,0.0837705721935774,0.09064225272562391,0.09241134047759769,0.09232275856829608,0.10300945419620897,0.08669612623491699,0.0796240860907575,0.07704804734917917,0.10029891279747451,0.11956832173521596,0.11277294212914116,0.0938757319493556,0.09523191697861388,0.10426516748543468,0.08135986536937101,0.06672472931723536,0.10715172306311012,0.0970889118678166,0.07233968348564813,0.0877061289069417,0.09251134459555868,0.08934210606692165,0.06573382126262374,0.1092585159613185,0.08491794295860729,0.09756848955225528,0.10474543506624202,0.12462748532805483,0.08364960293409138,0.10533712693605081,0.10438250293419582,0.08886339974053382,0.05634314910449748,0.10855289018169142,0.10981936478225175,0.09194021390819315,0.10080167470099245,0.08597957354279222,0.08259196746366457,0.06976174645810779,0.09421305791927649,0.08283322273188856,0.09398213448382496,0.06901552689310685,0.0940347641066277,0.12037076393234343,0.10775246556899243,0.10085950448646613,0.10466595423256111,0.09734897210536798,0.09765511256104015,0.0,0.10695812393990897,0.09959698491945894,0.06824647358820583,0.07848031587542115,0.08680619371805302,0.08432784752031205,0.08708106400465179,0.05451396329740384,0.09539135425541262,0.0957670012239712,0.09143629742209126,0.07787557619797532,0.11598344488435265,0.09125318870866768,0.09035307422814826,0.10515539883894598,0.10408833811534712,0.10703406646957908,0.10468750231624065,0.08244898667022738,0.08193965792955128,0.06280083157471014
CUL3g1,0.10701844676150457,0.08189817317748499,0.10756892740794563,0.07195475816636163,0.10741238864240653,0.07375608208265788,0.09528006530795587,0.06848920720926933,0.09372488090470156,0.09436758932653519,0.09367680170962231,0.10442306773127316,0.07807729849442077,0.10597403882737262,0.10407964876591272,0.0672478255775401,0.09924370188289146,0.07865984351894688,0.10147057741818254,0.08664426096054874,0.1002671740604908,0.09409578161882592,0.10915922125428457,0.08824418949302049,0.10283893138151405,0.06689936637379984,0.0991982527610388,0.0978967855124623,0.07849224120810207,0.10217978175042683,0.08020444737911123,0.08128180966852662,0.06890142372556379,0.10187183391250744,0.09052907797290473,0.10600127462259595,0.0835351063724743,0.09474237020034677,0.08794021694560103,0.11754282224991595,0.10815378172399359,0.08590696400996616,0.06832933010522602,0.09328046958928209,0.11357351540490195,0.09226875454049094,0.09795295394465331,0.08701066912877779,0.09767200614301173,0.06975263984142235,0.09633355352045075,0.08175447251962768,0.09934427759394504,0.06899119725042784,0.09269763158036849,0.10320811062144056,0.1026139871151645,0.08945575899522468,0.09391994571975731,0.09270356904614134,0.09265000134965638,0.10695812393990897,0.0,0.10333978593558334,0.08568856727406302,0.08870265207020771,0.09444513842366528,0.10221126154602521,0.10265484379265971,0.058615343198952154,0.08985113056914135,0.09070707124601152,0.08949508297411432,0.09140395784253709,0.09098207222773068,0.07949288357687415,0.10350738173447091,0.10557049744275947,0.11440015664375262,0.08182797339504447,0.10269592834276109,0.08882949863300009,0.07409451098816208,0.08564708263892631
POU2F2g3,0.09009714651605466,0.08221133011273551,0.09584063297553111,0.06964528729628384,0.09030864060325562,0.07287306581750536,0.07758382752499868,0.06662826664665189,0.08016455392337837,0.07959230163727941,0.10131683394686063,0.0935103568567163,0.07187573002975316,0.08664657622279436,0.08379541517295326,0.07361791097472331,0.0770976375521474,0.06363316681839994,0.09372364911831732,0.08745292422741874,0.09058433892414301,0.07161776574332906,0.0899808124771434,0.08197519225248193,0.08310228142410456,0.06368442426985213,0.09837679628786815,0.08411180353164767,0.09065548564809608,0.07801516585330018,0.08255012379674735,0.08045663538113526,0.0777033815109824,0.08869560637081356,0.078369762901527,0.08374088827667238,0.08884421026635272,0.09172836474755242,0.081553308920795,0.07809471071789639,0.10905471418150764,0.08274073917234408,0.056732621925070545,0.08962453175846753,0.08102503970343854,0.10732635972060704,0.07797841074491448,0.10491733839160448,0.0783342015171823,0.0740264080592979,0.07479140739066736,0.08049017625687056,0.08880641304477073,0.06724493334541735,0.07802605269818712,0.09395007978631817,0.09004387302424989,0.09198200423096212,0.07564436356834403,0.07444174984449319,0.07899544767981764,0.09959698491945894,0.10333978593558334,0.0,0.055868619963444,0.07738762051912106,0.07699899165755618,0.07964433724619098,0.081311157980233,0.06316196427444078,0.09409657916439866,0.08611247314239039,0.08501662643604173,0.07923566583281808,0.09027147662674055,0.08338249577578034,0.08352759344668183,0.08851584356904806,0.08755466315660476,0.08017689523288399,0.0811780511308798,0.09122654526677801,0.0704673638213132,0.06062409446449085
CUL3g2,0.06937316145820072,0.04340932116798179,0.08753218913494393,0.048988282973828665,0.07510078617468453,0.04908114144793019,0.0739598624680141,0.04001578501083331,0.05207560297254569,0.07664981070457169,0.06664713637979248,0.07331304002117461,0.0784713027152764,0.0630733732227919,0.08428040111237683,0.07240226679894399,0.06425817417365859,0.060003758260190526,0.0698894682924971,0.06859999223457128,0.08014208590415454,0.0515445006598135,0.07895346502429514,0.07450929714572796,0.05722229743754665,0.042917032957649696,0.07425735820590398,0.05684818348306041,0.04283060846934384,0.07439112326928497,0.06364125074345404,0.0814047198377095,0.04708626890495607,0.06255655093546839,0.06450524343078956,0.05636320605852079,0.07218247067512723,0.0732151915191331,0.06555524822302915,0.07592004269148128,0.07548906866772284,0.07266953483801253,0.0394992937051226,0.06607209323027774,0.08361397920643257,0.07126342204922648,0.07221976266683326,0.06683174040478204,0.07394419584991554,0.04435391181457333,0.08127022198106951,0.06315472186863785,0.07358026323753938,0.038749722132682615,0.07883070603043962,0.07541722743562707,0.0756810816391049,0.064332182379497,0.0791710744042467,0.08256948939042022,0.061994851121367746,0.06824647358820583,0.08568856727406302,0.055868619963444,0.0,0.079962426976501,0.07508083087519887,0.06275689319937856,0.08410811063279058,0.03348180087112043,0.068713535908087,0.05996093353775118,0.07092321399432965,0.04854066095721678,0.07459160922155322,0.0676444425762205,0.07607630115887418,0.07664713351620685,0.07567319442944519,0.06946831557930527,0.06545819648645762,0.05226989224568894,0.053023651706131006,0.04825206774218797
ETV7g3,0.12082596688618374,0.07721175669401116,0.09213572371209379,0.08559924186662692,0.11492502480603833,0.0671724787760937,0.09547402419450525,0.05963741584586241,0.06939751340775796,0.09322957626640252,0.09588642473370299,0.09889487281250624,0.09907507990489844,0.10062722477861409,0.07726877747479587,0.08097651995328033,0.0964794588015116,0.08347558395917373,0.10272918947801751,0.09802744622582255,0.11746313160198826,0.08099850278432469,0.08659153121866685,0.09994185492324233,0.06754646590187763,0.063249999519985,0.11586851145692047,0.09617028571481076,0.08108040031843035,0.07711309933773236,0.1037678368627314,0.09132489950185065,0.07968072670142215,0.07915098404063166,0.10861795819733991,0.09636213878107534,0.10608960794829761,0.08735101426245141,0.09169760794657293,0.09157186294736559,0.09995893066701049,0.07042876600593032,0.06033713496168787,0.08401970622847796,0.09832278373478226,0.10528753950452464,0.08981421767103726,0.10346470165215142,0.09114686692989912,0.06532595116646366,0.09379758599128311,0.094489182019669,0.09741451751299421,0.07456022720470044,0.10694739003066368,0.09904480147391596,0.08916192615655792,0.07289933611308258,0.08716618991857715,0.08510826097565152,0.08174816655588184,0.07848031587542115,0.08870265207020771,0.07738762051912106,0.079962426976501,0.0,0.08344287837340117,0.09818575390056579,0.10005592421578711,0.05397753321613696,0.0887797186458903,0.10393114482739962,0.09995385651386746,0.08640683427780314,0.10791985950750996,0.09323429903468974,0.09159982755614536,0.09616439058464862,0.0965799715148771,0.09207149715032775,0.09512040644385879,0.09586904758246001,0.07119665044458634,0.07392515101383802
STAT5Ag1,0.09711096694632468,0.06548478701528698,0.09389858017085574,0.06991112529987806,0.08669222169578886,0.05679831874934402,0.09254099285186282,0.06931970952701973,0.06997117432861658,0.08073536138044599,0.07332140544905634,0.0808375021826894,0.08394354465729446,0.09097791918496116,0.09022508149864246,0.08181997493376703,0.06578031409234815,0.07328968854308136,0.079287605319806,0.09299949832205696,0.09283873147699626,0.06709954975448419,0.08752986448839911,0.09663656428145467,0.07073888498905145,0.055596192157105505,0.09269010378669047,0.08654256755746732,0.05996836345317241,0.08155712683767845,0.08303580909575942,0.09486353739111049,0.06243106472420122,0.09148917146321559,0.08388367653767165,0.07007683499503908,0.09197317163839873,0.09152239194457922,0.07536067149132841,0.07911233866434189,0.08158766897080959,0.06955326864897231,0.06136674448733649,0.08613637877323216,0.09288116132549319,0.0823469963333127,0.08408000613926138,0.07952534254039967,0.07267485874895349,0.060542381800103406,0.09073695623115413,0.07568690362683839,0.07172061167612641,0.05363084713148112,0.07593034649914211,0.09445322618897,0.08469918818934466,0.09479217631372652,0.08159122709923187,0.0993023162069008,0.07938155507836361,0.08680619371805302,0.09444513842366528,0.07699899165755618,0.07508083087519887,0.08344287837340117,0.0,0.08358711000664834,0.08826507016109925,0.0533202026014203,0.09466579684465179,0.07405783142433292,0.09065533792172711,0.061722068553248396,0.0843675661944552,0.09659794347464948,0.09952769480352053,0.08771875086054025,0.10221675861677065,0.09081100365231443,0.07635234197838911,0.07718948791010667,0.07939434999828349,0.06693110047965922
UBE2L6g4,0.10611100839483441,0.07998156658426948,0.09218909351045608,0.09036598286161822,0.09623436419694499,0.09619733185122271,0.09707703542704131,0.07718252278157356,0.07906406704200768,0.08670412957309057,0.09502641008818144,0.12880569961300053,0.08974616391599106,0.11359606002525138,0.10116507161272971,0.08118304951433024,0.07900626497159463,0.08655140140284671,0.09217413424882741,0.0989925254664228,0.08620463682833003,0.09152577703824372,0.09197288747151768,0.09447429611640822,0.09230670963432486,0.08211655774341282,0.09466300555433341,0.10190567101288343,0.08131621777728103,0.09317301427177231,0.09228188521113542,0.092430632928558,0.08763559288094404,0.11921378381488246,0.10814928572456355,0.10015486543413557,0.08318813924816884,0.08830761409659545,0.08642438620535234,0.10045238451003329,0.1008148455655368,0.09063837516842983,0.0754670877015747,0.11005787572575843,0.09839344681867696,0.08958166953139433,0.1093845889022006,0.08450832360699331,0.10179220862753027,0.07726743778267202,0.09151909648047396,0.10650110529981835,0.09662640179202853,0.07139581016186392,0.10397714804550652,0.09529840554771153,0.10582651622298307,0.08603159269770169,0.0993342355920836,0.08487698799664321,0.08319905083015056,0.08432784752031205,0.10221126154602521,0.07964433724619098,0.06275689319937856,0.09818575390056579,0.08358711000664834,0.0,0.08744971281925705,0.06310297095991858,0.1071276602190164,0.09507408554603954,0.09129016624005624,0.09505666999394019,0.09935698507134585,0.08084006514162984,0.09576795593097776,0.0852829250427349,0.1108352152083689,0.10913460394996255,0.08969289352918017,0.10523596595282157,0.06840233556746662,0.06806700323161861
POU2F2g2,0.08876648958071949,0.07862572295182481,0.09279111308446765,0.07201098763167868,0.11248413643323771,0.07879850862093637,0.08938891479819627,0.07031889096226339,0.08949291889824006,0.07919413481079471,0.07702478209075335,0.08796168004755894,0.08259679060385927,0.08903101383661485,0.0932000067269903,0.06354743604465327,0.09120057809015104,0.08200638904864746,0.08443540795314075,0.0915302758397652,0.10128198769864344,0.0822196499860432,0.09873371392173495,0.0827316783160265,0.07661145035716256,0.07817606575559459,0.09384166303155352,0.09050400272697667,0.0873631484544977,0.08796676047427568,0.0865377348504088,0.08535117431934289,0.07958371255075754,0.09703508284521098,0.07708232759558409,0.09607784121172658,0.0840707769485854,0.08048617000502462,0.07522876453134109,0.10462113505461278,0.10428822055255024,0.10300184812390098,0.07319737965000239,0.09434052141278874,0.10534431346577591,0.0897260910256635,0.08585584106404144,0.08968773313233579,0.07631893611465551,0.08025315528548792,0.09303863276426115,0.06818418922769517,0.08252462688616485,0.07695053286060159,0.09031676059901143,0.08297247746401273,0.09804141218744923,0.0929303447187283,0.08656271993054139,0.07987754473883761,0.09254393655741314,0.08708106400465179,0.10265484379265971,0.081311157980233,0.08410811063279058,0.10005592421578711,0.08826507016109925,0.08744971281925705,0.0,0.05784492612858588,0.10003258391340074,0.09700319325498484,0.09829538405100459,0.08345433567000952,0.10166158249284862,0.09950618016818769,0.11086515644044477,0.09693497477376413,0.10062237388772544,0.07749964696153423,0.09251582862645238,0.10122299553780018,0.07366959927319836,0.07698528273194188
STAT1g2,0.05754645544081885,0.0401169529218887,0.0663021287612167,0.037234532887519246,0.05616217945300605,0.05455443207147135,0.05526695221130418,0.03296346565139301,0.04995969883216182,0.0529294061687871,0.055590041539409565,0.06352582169281268,0.0606258691616009,0.06438137706910532,0.06671985294366772,0.05693291148714501,0.06922366930496249,0.0709281617535997,0.05430354859938009,0.06069256013028102,0.0627221942261752,0.03882435906586302,0.06823026387049771,0.0489377170301836,0.04578727513323373,0.03391482987954303,0.061570819486937184,0.07889903738629035,0.036096272125833814,0.06937818969064241,0.06360559412495768,0.05582560918379633,0.05391772665829052,0.059982721793438144,0.07264592352192968,0.04758624656195588,0.0646180366100122,0.05677043794090799,0.07117854843971555,0.07421614811884945,0.06362246544182473,0.06468028376136972,0.037487516658891315,0.07090037421050746,0.062360982504790746,0.06934373631676759,0.059565414392077645,0.06885278387067337,0.04791882794110235,0.037121070904311215,0.057917947127296115,0.06170949122821029,0.0541738400772679,0.045463615428870244,0.05487143811028891,0.04718706312333348,0.056285299198380594,0.057178539517432535,0.06075967411761269,0.06374282639666791,0.06222623754132785,0.05451396329740384,0.058615343198952154,0.06316196427444078,0.03348180087112043,0.05397753321613696,0.0533202026014203,0.06310297095991858,0.05784492612858588,0.0,0.05962021328799455,0.05340051120833186,0.06430106309042813,0.04259569473583899,0.07462397671338865,0.07256009876150467,0.057899892190234045,0.06231791081848388,0.06309238398746625,0.0605632563767929,0.041725453528342095,0.052960087668514386,0.05750245121209111,0.03391810182490081
BRD4g3,0.10610629754902329,0.08275549561171182,0.10358329491130769,0.08310750066722308,0.08591772103032148,0.09902866822390613,0.10098288920024537,0.07701637640335272,0.07914651283977663,0.09115915786390374,0.08149084286241734,0.11437120601366799,0.09132245539846567,0.09615861466909097,0.09524335368335336,0.07094396918776318,0.07313515126955714,0.08141257719148866,0.0920178549474056,0.10708808919751454,0.09015429593759815,0.09015092143369335,0.10354080292465809,0.09330788471809445,0.0841070539558478,0.08448979765770392,0.10230004721296078,0.07628904885396848,0.09359884033267357,0.08323312957149058,0.09000014124255057,0.08964113519645778,0.08394536142512032,0.10708870301860518,0.09432284118214543,0.08763322632312426,0.08993194943624727,0.09089327238378753,0.07529194796251465,0.08389246934624943,0.10055966792192969,0.08494474733375539,0.07029482681516484,0.0987413166188776,0.1106923262341318,0.092810613197827,0.08318714147397982,0.08351997971018478,0.09478677636591741,0.07707967644207536,0.08331275209450947,0.1049622268729552,0.0964358175232917,0.07189543359736243,0.07919358007962658,0.08768116260386026,0.08574910447960712,0.10570299779666048,0.0889396516992385,0.09832388236039133,0.09520570426590749,0.09539135425541262,0.08985113056914135,0.09409657916439866,0.068713535908087,0.0887797186458903,0.09466579684465179,0.1071276602190164,0.10003258391340074,0.05962021328799455,0.0,0.08081468632694572,0.09324313429343085,0.09408804328467314,0.11893023906805564,0.0791529247632903,0.083902831722242,0.09185981983551798,0.10583766191937699,0.07067108597879404,0.09680618888741516,0.08797923820716601,0.07086351991255414,0.0813861519625583
SMAD4g4,0.09937738993360885,0.0729683592634407,0.10353682073919068,0.0811680018061787,0.11878201072465373,0.08245809165971799,0.11542144252885282,0.06760887350669542,0.07298697997837968,0.0799977292269906,0.1096735056725999,0.10966716109719936,0.0944559332258562,0.10651889838289923,0.10508802841410783,0.09819951392372142,0.10323319959381833,0.08941133038978862,0.0867891451279509,0.10759951428837831,0.11223712798774459,0.08495383553830115,0.10387483989851323,0.07850078144295829,0.08767979030077158,0.066743258476201,0.1067385445547644,0.09206852180532767,0.0793010730459375,0.1046859121664975,0.09558356346514513,0.09232897689468296,0.07098761752845514,0.10797615025969,0.10648108635884858,0.09515684374164164,0.07882605833955222,0.09677872768819831,0.08661170874775143,0.0967692148982604,0.10350390877576307,0.09566146811312493,0.06297525962995645,0.10477677446787666,0.10330760044302019,0.11547595664769988,0.104534127618121,0.08411008724789179,0.09505007874528983,0.07206321759266071,0.08259583139749281,0.10556134190520394,0.07468706642692285,0.07362693186107647,0.11569118714402363,0.09851612342724865,0.08755238559099407,0.1065603905587463,0.10086499219985144,0.08787887053914152,0.08483968760799972,0.0957670012239712,0.09070707124601152,0.08611247314239039,0.05996093353775118,0.10393114482739962,0.07405783142433292,0.09507408554603954,0.09700319325498484,0.05340051120833186,0.08081468632694572,0.0,0.10163397089114577,0.07930846102623437,0.11400428105624957,0.08660492771023102,0.11074662343161269,0.10421391622510741,0.10434372954931667,0.10174947529026525,0.07958008769819383,0.09124665326856234,0.08248552743988094,0.06177997172434836
STAT2g3,0.10737345613887102,0.08459246364384995,0.0933381780770905,0.08439001928474466,0.09147606387335501,0.08466529187789024,0.1172151415320095,0.07684168710829598,0.08914227433032726,0.08689059994319406,0.09819263564745537,0.10614968906368942,0.10212208672123194,0.08916827078771646,0.12192477158020674,0.09186239162458071,0.10101353660707484,0.0778997742779389,0.09038501890744657,0.12019453219012569,0.10399137837525671,0.09053902387891107,0.09169521257227593,0.09062496421910039,0.07248971608771224,0.07445574584837719,0.1017569868665316,0.11149568920188473,0.08595177117173407,0.11229126350997654,0.10574407380553039,0.1088915819135454,0.09693985213241957,0.10950909907412423,0.11293186747754436,0.10228380709483602,0.09951844791948825,0.10004993626745173,0.09838116523542223,0.09543874606084791,0.08607329663458929,0.09868013272391317,0.06299518669322197,0.08422939743117194,0.09865144338638798,0.0945736315175563,0.1189778901248598,0.09469631362188002,0.07673555329344889,0.08103172202535364,0.07823999741319262,0.09733994423660605,0.09426341272898422,0.07116753473347336,0.11207821614374036,0.10610661710858395,0.08803505734971129,0.09334751652606157,0.0992132823281007,0.09319698000853241,0.08589914682979535,0.09143629742209126,0.08949508297411432,0.08501662643604173,0.07092321399432965,0.09995385651386746,0.09065533792172711,0.09129016624005624,0.09829538405100459,0.06430106309042813,0.09324313429343085,0.10163397089114577,0.0,0.08000307088153354,0.11418641046425718,0.07879809049487654,0.12039850764598793,0.10749212449892802,0.09338102727782635,0.08121486109599982,0.09459814086892687,0.09218808822989925,0.09562741319671977,0.08314695657444672
IFNGR2g4,0.07664714949208404,0.059770806410115576,0.09681015056310377,0.07538374946500315,0.0832017546327412,0.0656418843914649,0.07851360085935445,0.05269527224869058,0.06026158392701975,0.09938335679349355,0.09284674354348069,0.08858678264879614,0.09349179947365309,0.08480554515192132,0.1030546263037574,0.08144913893290946,0.0862708777983216,0.07961177830543445,0.10481914506545234,0.08328474311605269,0.09972996427370023,0.06719321018860122,0.1009258725470049,0.08405505680825459,0.07831394561271451,0.06018788898593367,0.10089990239974489,0.0867988406289354,0.060193431130231054,0.09344005764255152,0.0886589549069848,0.07059039431038541,0.07661764314976441,0.09578385020437831,0.08043583080075781,0.07201291456952282,0.0874787112403006,0.08611339294044204,0.07936890903013699,0.09266277850126582,0.09216628636225586,0.08651465972271186,0.05680180845093285,0.09722502674151685,0.09444802212273604,0.09762583429929002,0.08967680251302927,0.08140719308567407,0.08602780284823026,0.06536936170917157,0.06959287480406211,0.09363895709842748,0.09382500553077959,0.061607832394347695,0.0948625029256886,0.08047275769819444,0.07473387834116119,0.08577343523594515,0.07956343773103758,0.07865684297821869,0.08679717018515326,0.07787557619797532,0.09140395784253709,0.07923566583281808,0.04854066095721678,0.08640683427780314,0.061722068553248396,0.09505666999394019,0.08345433567000952,0.04259569473583899,0.09408804328467314,0.07930846102623437,0.08000307088153354,0.0,0.10050811314347355,0.08399200124031632,0.08707527794651657,0.0760525028228611,0.10429056867749799,0.09056531514915774,0.06698822298927103,0.07351124067694999,0.06869265747548858,0.053555630571191164
IRF7g3,0.1297717115962067,0.08124693576517057,0.08708615182794908,0.10087523427202302,0.12174789915591011,0.08686472156144218,0.10067985828632717,0.07794864594799558,0.09284089392290916,0.09101334047493288,0.1046564498013726,0.12204218771211653,0.09976385628044039,0.09654715827579485,0.10685780631577825,0.08778516922153147,0.09975802539419062,0.0934684505150602,0.1027716807626564,0.10439568570397378,0.12335901269307048,0.10378324845267232,0.10346891561393037,0.0815755588135042,0.09129556531050893,0.089735825068391,0.1263307907353616,0.09471191762422568,0.1030446378376979,0.10820976185429021,0.0997329771351322,0.09469596082233189,0.09979710540453765,0.12728719047332326,0.1102117907270306,0.11792550479137107,0.08941937857637597,0.08202671835878189,0.09156220737201136,0.1049164354698154,0.09753918955765332,0.10700670913090345,0.08041144659547678,0.11065466000570097,0.11583269630136167,0.10003292986727094,0.11414528375765733,0.10353660016060695,0.10709031491219616,0.08629694871993729,0.074621417783882,0.09752876594458686,0.10976371515142186,0.08780672923829082,0.110070172180245,0.1260058457260283,0.11758855567778793,0.0995740578963293,0.08692661942315913,0.0995874991870192,0.0953781210778441,0.11598344488435265,0.09098207222773068,0.09027147662674055,0.07459160922155322,0.10791985950750996,0.0843675661944552,0.09935698507134585,0.10166158249284862,0.07462397671338865,0.11893023906805564,0.11400428105624957,0.11418641046425718,0.10050811314347355,0.0,0.08865336340517628,0.11071955811372783,0.13295028585386906,0.09621446007681649,0.09444494756647875,0.11008459018699521,0.11362353504904586,0.09303368341423965,0.08449723101333444
ATF2g3,0.09919693529139181,0.07437559077472573,0.1015322379712493,0.08392994361389144,0.08298221193672844,0.07380824772007416,0.09736972720442312,0.0751220270624877,0.09539255341529626,0.06474189035938795,0.07117136363747144,0.10553679048809798,0.11467774148380797,0.07900031154372691,0.10028953078081157,0.08090689574513983,0.06767816370185972,0.08120644896793866,0.07748390140738044,0.11453029162986987,0.09961756257470569,0.07765266777248118,0.07446458330329203,0.08369009980694261,0.07519567595719491,0.07580298820198553,0.11096802942358495,0.09347712298794023,0.07596924745120577,0.0950041196402866,0.09764668730591071,0.07815002189518253,0.08476688895578008,0.09585138609938824,0.08735835751730484,0.09766117168477731,0.09452008067951191,0.09737746262581262,0.1048950123931974,0.10359814727903871,0.07701842124412589,0.09046738570757214,0.07268083457803479,0.09047142115117006,0.09804547064397326,0.09037103956781425,0.09478839133597132,0.08856299610477576,0.07769211806452282,0.07802020072536697,0.08251336895383457,0.09527226995320891,0.0846965689641237,0.07835890736265377,0.09280424184877949,0.09523228170461819,0.0813109712042884,0.09779677765548635,0.083862007225228,0.08414501023520643,0.09801853550661263,0.09125318870866768,0.07949288357687415,0.08338249577578034,0.0676444425762205,0.09323429903468974,0.09659794347464948,0.08084006514162984,0.09950618016818769,0.07256009876150467,0.0791529247632903,0.08660492771023102,0.07879809049487654,0.08399200124031632,0.08865336340517628,0.0,0.10560764258217284,0.1116382094320412,0.07829927468145403,0.08012856118406608,0.08509958605959797,0.09195565545640746,0.08388848786496636,0.07012235263374957
PDCD1LG2g2,0.11147951445440477,0.0775463242679101,0.12338582066725898,0.08774737273789271,0.11172548624274177,0.06803267652585121,0.10369320146125696,0.06511896179957082,0.08165699719559273,0.09659574863298469,0.10468393174843346,0.11777610472180226,0.09496488423618657,0.10267611660005897,0.12193053372603029,0.09008981871087787,0.10128161471063774,0.08577269291301014,0.10478255566421718,0.1141577797440683,0.1182302000130914,0.08108869426986948,0.11074693200708653,0.08638064599029266,0.0675845931256847,0.06397120225936204,0.09881623177738989,0.10102216529710556,0.07767414010847765,0.1052584405542691,0.09137571065422416,0.08860656404541503,0.07937069111454434,0.11966322176412686,0.10879222573025546,0.09791728910306255,0.09516868851665025,0.12133644177079597,0.08191521566716439,0.08939624386223455,0.10224497678355739,0.09977818263691508,0.06875272472368246,0.09896021347516065,0.12057555136543437,0.09359305671246715,0.10768452323858685,0.10096579127479444,0.08190000318272803,0.07398639174429804,0.09095221489910077,0.1072863900477687,0.08964982131977603,0.06951571473894988,0.10793952210677918,0.12074658306791854,0.10364313366029805,0.10883153267167264,0.09959546116034543,0.1087678228029994,0.10085709676400452,0.09035307422814826,0.10350738173447091,0.08352759344668183,0.07607630115887418,0.09159982755614536,0.09952769480352053,0.09576795593097776,0.11086515644044477,0.057899892190234045,0.083902831722242,0.11074662343161269,0.12039850764598793,0.08707527794651657,0.11071955811372783,0.10560764258217284,0.0,0.11843722521857339,0.12450194291081468,0.0947587509005268,0.09977877257066725,0.10504363450796723,0.07740254255970393,0.07147847328731773
STAT3g4,0.10472275395166852,0.08379931289469554,0.09630817890722257,0.08786295998110455,0.10741676881728218,0.07459827479482434,0.10659177286590389,0.07535410445685087,0.0861929906558755,0.0845836527288687,0.10578519864797059,0.11057339347676455,0.09662404285640087,0.09738766428530178,0.09481590029691946,0.09761646575834275,0.08784301236074213,0.07327307530463965,0.0940777357866133,0.11327761222381963,0.11953333185992379,0.09856136803857395,0.08289390982823054,0.08475921035001498,0.07385401687464123,0.06718785236070712,0.13059687106932227,0.0951625025979092,0.08690628724744304,0.1072498687388167,0.09781500489755364,0.08575338313876259,0.08583998206466674,0.11836940404857922,0.1216739543900243,0.10688720613098167,0.11599932252255948,0.1237301873077197,0.0873288687014597,0.11786274321787678,0.10420803874508175,0.11492317536471076,0.06654894350263833,0.08089932047142502,0.09524300887605396,0.10325453727994637,0.1068301533191289,0.10981310409076525,0.08541162060427296,0.06946451861725703,0.08773737292361695,0.09982694134798334,0.09473157717937877,0.06340160279529106,0.10559525480231056,0.1161410715223964,0.12140109668092808,0.10796210835439693,0.10067111163287301,0.11047097738745919,0.09821039856473428,0.10515539883894598,0.10557049744275947,0.08851584356904806,0.07664713351620685,0.09616439058464862,0.08771875086054025,0.0852829250427349,0.09693497477376413,0.06231791081848388,0.09185981983551798,0.10421391622510741,0.10749212449892802,0.0760525028228611,0.13295028585386906,0.1116382094320412,0.11843722521857339,0.0,0.09235877332267252,0.10419646304478071,0.11002851812066901,0.0889219510404123,0.09616636647725935,0.07884406824088785
