perturbation,SMEK1,BCL2L1,ARHGAP20,GRID2,JPH3,TFAM,YAP1,CSMD1,RRAS2,NOP56,ACHE,LTF,CDC5L,DDIT4,P4HB,SERAC1,ATM,SHC1,PICALM,CCR5,DAPL1,control,CCDC85C,CASP3,PPP1R3B,RUNX1T1,FAM171A2,NOS3,PPP2R2B,GDI1,CH25H,PCDHA3,CLRN2,HMGA2,TSEN15,CYCS,PDGFA,BDNF,TP53,PPARGC1A,EFNA5,GIGYF2,LOXHD1,GABRG3,RBMS1,TUSC1,FMNL1,MEF2C,FRMD4A,C6orf203,MEGF10,GSTP1,XIAP,IGF1R,HDAC9,TMSB4X,GSX2,WNT3,FEZF2,ATP5C1,INSR,GBX2,GPR156,TTBK2,HECW1,ACE,SNCB,NUAK1,GLIS3,NQO1,SOX5,CPS1,ATXN7,SPAST,CIC,SLC2A3,CDC42EP3,MEGF6,SETX,NTRK1,HNRNPA2B1,BCL2,NR2F2,SEMA3C,EPC2,KSR2,ADAMTS20,POU4F1,TNS3,EGR2,MAOA,FGD4,NOS1,BMPER,BDH1,PRNP,ARID1B,PRRC2C
ACHE,0.0224078023598121,-0.08002535237237653,0.06405349619154291,0.1718383411116375,0.1611453619434135,0.420450707801326,0.29881926592857944,-0.0904967156482747,0.082271999881538,0.2719557170862167,1.0,0.33137509041051655,0.2599552878446127,0.1004828515355992,0.12258653430474974,0.14898732495288422,0.29212505322796756,0.12290428019367283,0.30441787612436333,0.1792778888049495,0.35568217547017716,0.15128116700748048,0.35434110374644534,0.3828105227351785,0.210510794529144,0.4118640083425284,0.1907451765292599,0.3128921792454904,0.18655098366354533,0.437330189347881,0.29759206803766686,0.15600856173666278,0.31883229152724635,0.5217776784243631,0.33940349783353496,0.3814808192175049,0.43125015273327005,0.5042813750715374,0.30657563805416455,0.2877989633111171,0.2544821169790083,0.18788719211484736,0.22397328879741987,0.22214459409745255,0.1494123356935981,0.23481395401050484,0.12243836909144604,0.34978788896468976,0.21235711289775294,0.2946360427329821,-0.10401229740552921,-0.18506771074582057,-0.22723389186294457,-0.34140015416203057,-0.27647701466039565,-0.1867865483161418,-0.25787206338709223,-0.3406264711611651,-0.24038307747370133,-0.2895417220154117,-0.386307174742901,-0.385595253987229,-0.3583549471430835,-0.353979097581288,-0.38140516518876005,-0.1793062288109653,-0.28451386244489646,0.034240720462982176,-0.10759163366763991,-0.07866752678359079,-0.0752947600413095,0.015291003264830225,-0.25065812964008866,-0.09076484113715583,-0.19789152765796025,-0.16032760861662487,0.05624993774364334,0.2313268299898504,0.01507898333485864,0.027940796802615034,-0.21933024437543275,-0.06956028862683213,0.03840685696341146,-0.14339368242987288,0.029718603564599856,-0.10590457134719428,-0.0657739492509143,-0.09809210470942979,-0.06665601752880672,-0.038966941653218574,-0.07055106343455898,-0.12595751880985734,0.043971557619610475,0.023601851446566485,0.06752209710670425,0.058716564563444165,-0.26010643014868046,0.030039506182806115
LTF,0.08279479593709656,0.1390525781536481,0.05462210338688687,0.13867444711141408,0.05492858338160355,0.2771244522204593,0.3518922426220081,0.22560227885310594,0.30617798391314544,0.20190581287452072,0.33137509041051655,1.0,-0.054250004627320436,0.2547048683999043,0.14351425894980227,0.23526552887580945,0.2487041981863193,0.055921119806002215,0.2867442631796186,0.25769301829698216,0.3962991038736939,0.2889129343068994,0.3341159082442997,0.355712718092947,0.23864864486175127,0.4252097751151077,0.19974709216340664,0.2598565072494765,0.40137515953517794,0.2545425151989868,0.2740826922168911,0.2946248905479891,0.12278637331860631,0.3027263504436122,0.37580511479962064,0.3626436803932895,0.25196625439332965,0.42378015592607654,0.3234387590152164,0.3854787897104574,0.32131238272238266,0.2772623302701593,-0.02333633082570531,0.13010045031931772,0.15327267991865415,0.22946465347969205,0.3006483919589544,0.5893441468126269,0.22953157271841432,0.1668656964527743,-0.3835169577571161,-0.3424867300846161,-0.3081295803290412,-0.10001433111752175,-0.3148039510938578,-0.32942665311952546,-0.22934637170874683,-0.38262228568409784,-0.3336914512972942,-0.32290404021809166,-0.3686487266458717,-0.4544008322767921,-0.3916071139164034,-0.29870188369355904,-0.30614046205712214,-0.09610696648178514,-0.3084660924300727,-0.045670720998118,-0.25483417307144907,-0.07392776482873632,-0.16559819591272143,-0.16301707774294374,-0.2560146109309067,-0.19833417775816384,-0.09707485181610713,-0.00014812265472737327,0.10147842493790928,0.15900238998854715,0.0103861800124142,-0.026103873353805315,-0.11880269926757445,0.11031760282999513,-0.054866324700080474,-0.060242557466797415,-0.1792311706924922,-0.03590372510269506,0.0030264067693083594,0.16545583202819264,-0.17889923477501304,-0.029912223530280738,-0.026560498470893243,-0.025160995136642893,-0.01582304947442257,0.10922012808875164,-0.051545197290224706,0.1135117527274227,0.03235644737945251,0.041422017927371414
CDC5L,0.05918016214964663,0.28340403327464453,0.382159019363192,0.38116280569951755,0.24731226475976792,0.19183837137455698,0.14969274426457607,0.04748206329481115,0.20913170906561482,0.15763628777341646,0.2599552878446127,-0.054250004627320436,1.0,0.1562933429850691,0.23039339288003344,0.2290923904175043,0.2990775899699927,0.26613712650667676,0.11310272224584611,0.33801457163832854,0.24434629569152153,0.4285051002000643,0.33977088372379194,0.2788672377304726,0.28996321103259265,0.24485969617974712,0.3618459827648497,0.24807987203324772,0.3769674772701823,0.46000750519600486,0.3222895009584025,0.4633378833994781,0.26955679256369197,0.4197138456967593,0.4810725355403121,0.37869307199207014,0.36795307623423307,0.282387289236956,0.32317597086114025,0.26461340940477224,0.24521047262739362,0.17383827368216925,0.3665141590758052,0.369465497820356,0.25166336078855167,0.32508555416575874,0.1352391669256569,-0.02925088634900695,0.29247045291354506,0.0985171169983899,-0.16130270118777557,-0.28577063194146785,-0.32127426813711,-0.29200774808125884,-0.2866282715834318,-0.3301708071535873,-0.3612556389427172,-0.4821047387719627,-0.2788026284160559,-0.2840150148010837,-0.46346050048495546,-0.4824464658536809,-0.2620693525747431,-0.5161465412808993,-0.40048008501821547,-0.17968245703437077,-0.19752613528491608,0.005139825451708861,-0.14505029648971693,-0.11499950368529042,-0.13026683604044884,-0.12160795567661792,0.08929961332790486,-0.17869303545089876,-0.22952802990736057,0.13459940189870354,-0.10010673627756371,0.23751660463164645,0.11637146144335728,0.15650765886187942,-0.10708501671133824,0.12593738482317438,-0.07871700614430664,-0.07444568298010783,-0.048150593283057264,-0.11592160604700169,0.020975407742983735,-0.12431517762763114,-0.2933684614746325,-0.06967740766659117,-0.017044060913985897,-0.2726630041488652,0.028650452032235325,0.00299605494091033,-0.07293891531169772,0.041489254809290395,0.2058714649112785,0.10568802669924111
DDIT4,0.2987811238947872,0.24965242654144698,0.19944721233948068,0.12517726619077418,0.07085576387493389,0.23013859318274194,0.22331565563466543,0.37405167717694654,0.34810278840612957,0.3643559370032404,0.1004828515355992,0.2547048683999043,0.1562933429850691,1.0,0.14704541339733798,0.2927799967893801,0.06809853456610258,0.4177187153624977,0.3131167052079402,0.287260857792431,0.19422132209276158,0.37171076425995436,0.357729764664061,0.2647550634517648,0.17094864062382178,0.33419018866312666,0.3863316661354819,0.2921545300050444,0.27546048561822334,0.38507731810422696,0.3570548919729663,0.5321506731642319,0.3117064587712502,0.34995126329810733,0.28822944016873586,0.2789109128337938,0.26306318579481847,0.2501631852708216,0.4372710690227235,0.14537451549613795,0.24382259798355138,0.10442402503951885,0.08798646224260653,0.15070108548865954,0.02315867930322842,0.29822395577707284,0.1816714060118281,0.3676292269015426,0.3260473321098117,0.3025931292268293,-0.11637283612877777,-0.4194453513353161,-0.18615322901734277,-0.11941697722633624,-0.3081863011458966,-0.1716013096226574,-0.2843044095094465,-0.4435992387203262,-0.2616606310316798,-0.25032643254782017,-0.43976722041450933,-0.3865428483924366,-0.31920731076132075,-0.37725117038903255,-0.31524169353137915,-0.2016118811490871,-0.07782178105395576,-0.15188829051747355,-0.19119873420819286,-0.24431619633538018,-0.2713265811669562,-0.10371761107849306,-0.21537699205064426,-0.15673354805261577,-0.17424721192070716,-0.17644812480103103,0.20462796751965154,-0.05851986155757975,0.34220471353103105,-0.08245051676030786,-0.11519811694676506,-0.01736247555461101,-0.0927331774953406,-0.08506051783837378,0.056000792421945375,0.09802130110171244,-0.14518485006218493,-0.12681113873267144,-0.2515160990668271,-0.08803415717834505,-0.19451293590422986,-0.08456219875432308,-0.11578464885942082,0.04076084960645309,0.07285700897876787,0.15394612715606742,0.09449612176768005,0.1551333095081125
P4HB,-0.035812310318996995,0.03920004812974524,0.12164985896654473,0.10931111291542968,0.07855167123172453,0.06353240171440039,0.08531011480204566,0.2514480945797709,0.3539104755595871,0.24349908307165238,0.12258653430474974,0.14351425894980227,0.23039339288003344,0.14704541339733798,1.0,0.3475841023457647,0.34792653654508904,0.4308467436797426,0.23906502765161056,0.36275615555273405,0.23139909835281075,0.5024077937976366,0.4705703926104376,0.2737331870732233,0.11131745596729535,0.26162013397670786,0.5903762512384306,0.1094529405615471,0.3078064162166737,0.2760921407957967,0.15158752754901725,0.2371178263490077,0.28833726264625087,0.23983021982308875,0.22371062386335472,0.10810213959606974,0.07728588815586314,0.2933180738700556,0.17214689531127508,0.1449138464919621,0.2179333512495747,0.0943599335812602,0.19441014005638613,0.2647681518912769,0.09202174362416055,0.3358842494472014,0.048222606951977824,0.259550630666433,0.035308083040272165,0.08326707375039077,-0.17692233150935235,-0.17103099953501966,-0.3397961095896157,-0.30275726278710874,-0.20447097069809603,-0.1836433381371972,-0.20612831309140586,-0.2531348178641447,-0.233405200393914,-0.3438657512268963,-0.30083729389695874,-0.276188318382888,-0.2664461729626666,-0.19485376001296442,-0.31303930756679077,-0.06529223406242134,-0.008480748300352102,-0.04385010829515725,-0.09246138454801059,-0.20725684714894355,-0.16946343812449977,-0.11204316100186582,-0.2687578701127188,-0.12177032525261196,-0.17329356924395814,0.1512128655241251,-0.06915716306074955,-0.07759692887449608,-0.1845900844019557,-0.04185451296145533,0.011036975771785055,0.07076671021497642,0.059842140945310054,-0.037346034125803076,-0.12611323308265882,-0.1683730593342872,-0.07358800383553543,-0.04044706436687119,-0.13522235072716782,-0.09922780892400303,-0.055183304299927814,-0.03728649064181111,-0.05239536274097199,-0.012516376518536463,0.3092725899047538,0.04937934689834281,0.17628739978394226,0.09607582608218786
SERAC1,0.07994725055362348,0.22260797256353432,0.10439706074472757,0.16211090564242342,0.02428224828809386,0.1357274673233667,0.4179658501811311,0.20471746430738827,0.12449293518554715,0.24208595424793036,0.14898732495288422,0.23526552887580945,0.2290923904175043,0.2927799967893801,0.3475841023457647,1.0,0.4211903821800679,0.28560346037682693,0.4901946154616916,0.46721278469764727,0.2737789965589617,0.17849291449188442,0.40825507466410915,0.2539726375623601,0.37809231167515245,0.33800038683530764,0.39720179086356916,0.3436364108492042,0.3020337097627138,0.3292508043319177,0.5247051100817104,0.4827578377122479,0.3916559676819714,0.422862777553213,0.4007488652033292,0.2472717199848487,0.324733990478793,0.29486496248943056,0.34552799501017595,0.23242845346204702,0.3375339054434587,0.1767058831462579,-0.06665181947573709,0.3252189750547217,0.21246269738565862,0.2372138949997336,0.2969361077244123,0.05292700303697872,0.36678365757197773,0.01209196871393633,-0.14335642045437097,-0.23557098937776996,-0.39775613628012235,-0.30084245244359226,-0.30179837049318975,-0.3067583320579627,-0.290411243661599,-0.268760605241525,-0.2406758020473011,-0.3772417795306547,-0.43448163086478314,-0.41314075289145546,-0.34593151341524037,-0.39724665876768983,-0.41498646649849813,-0.23799492001639552,-0.12316854522313936,-0.1331101739639367,-0.15467541019372263,-0.23531118563346134,-0.11057271070798584,-0.15829153839859175,-0.2584009205825286,-0.20065544457016607,-0.2599258796727383,0.13012454461472153,0.011441112423715594,-0.034529431996282986,0.032456666425984416,-0.04146580568910892,-0.18205439204718687,0.03988505581678893,-0.0484849708608029,0.018335760112964138,-0.06839567564382833,-0.16323961177984075,-0.19262780393988685,-0.16508271211424788,-0.14983948623686427,0.003385294786867829,-0.17165592517958855,0.26905032205905893,0.062057599267766224,0.01903643165740205,0.005900303874204079,0.2236830127297849,0.41686910205955036,0.18479528339269166
ATM,0.04464276498003007,0.12065983041768118,0.14543811003321203,0.2594896479112891,0.13527142427709773,0.1896642616080488,0.3944628658834766,0.23023725316144553,0.18460550368114972,0.2533531782497497,0.29212505322796756,0.2487041981863193,0.2990775899699927,0.06809853456610258,0.34792653654508904,0.4211903821800679,1.0,0.42964754562917246,0.36574830951191056,0.4713623772682152,0.47298304283401893,0.36490998070670944,0.479054761091907,0.2041735713417564,0.19181898368615932,0.41190579388106213,0.5087635330161058,0.42243093362396095,0.3713872526861418,0.36809535713619507,0.38293934082205133,0.36410802955520266,0.3070392016763664,0.47616621830615785,0.3491530741185952,0.38512217943689475,0.254802607726247,0.37405198886119995,0.33900285062383045,0.22293741079315627,0.16500879394017295,0.3949930003852409,0.20908069676885327,0.23913924491120397,0.179151161246891,-0.03217638422325577,0.10062493328463175,-0.0474157511301238,0.10679964909231915,-0.06594204063448894,-0.22545520145813971,-0.20839595849492715,-0.17068735116909134,-0.15582496961174733,-0.07490776010079357,-0.27694210609562026,-0.31199128692023914,-0.18932454939724322,-0.38681254100733603,-0.3737421886771568,-0.4636022061696672,-0.41821951786647865,-0.31711296107689735,-0.3303513252382902,-0.30885236269573263,-0.1824895319629871,-0.2821918359613715,-0.11405215452683048,-0.24848851478709483,-0.40643257015087,-0.24922450831067286,-0.2505697145622399,-0.1914202940790229,-0.15763389964905214,-0.2760273425186977,-0.009513153509692208,-0.1615698574554554,0.06917491361981304,0.12261591009721214,0.005869842007535997,-0.01521051466271569,-0.0376244878878659,-0.04361714237856702,0.025990792763066678,-0.1527203423692795,0.04776493046648446,-0.042989945216016665,-0.13212043426547254,0.042949695746893904,-0.13580000758038124,-0.08661815101365587,0.1251754880225177,0.16595132061032902,0.02181078090265751,0.10237572195674635,-0.03765994083929904,0.04119925228821881,-0.08798058359379698
SHC1,0.2033468113789184,0.11053848926606079,0.18315304736725446,0.18170450727567705,0.09471496806820677,0.22040955037276583,0.19380575584547388,0.32341921008021535,0.11963382102760586,0.31369746380070335,0.12290428019367283,0.055921119806002215,0.26613712650667676,0.4177187153624977,0.4308467436797426,0.28560346037682693,0.42964754562917246,1.0,0.544435010491318,0.37494069669714536,0.2726567432772562,0.5024269204964266,0.5525333787399698,0.20051578562357902,0.1452298655684299,0.2090580753379697,0.4419274813534623,0.2281939948946836,0.31310838646993244,0.521060673406776,0.4041819922593568,0.3119530524201715,0.3849461381195046,0.26096728062585395,0.20214574687703862,0.1054620875621116,0.09689843981433792,0.2718992972304999,0.2950756245117936,-0.05808235609761137,0.19418032822042544,0.07469115983151661,0.12768472577771187,0.06686833508052016,-0.12432609641837371,0.23009065257576192,0.34411339755105885,0.12358000235520093,0.14372153208712243,0.09184861295177355,-0.11721074916707745,-0.25314697206769265,-0.26059768620720297,-0.05901166205287457,-0.08431005278898851,-0.29065640023474776,-0.23580896450235422,-0.20633267497972313,-0.38418596361632174,-0.3103458529748688,-0.42641564441714386,-0.2809225558364297,-0.34816642671317993,-0.24370284351781646,-0.34703556687084886,0.07123549567212847,-0.050008179528884915,-0.04514022845888167,-0.1833143045549094,-0.276782010452989,-0.10781889393929683,-0.07001546858890324,-0.17532153884980206,-0.21755838078530676,-0.2919004394610648,0.08732944231396768,0.0564686256761396,0.046361529824047884,0.06227690954988903,-0.12223237519222314,-0.016779292234254013,0.053185113315347136,0.09965043119617521,0.12965415059250546,-0.1884603392455624,-0.1167771637840153,-0.12980566614068637,-0.28970897233957593,-0.3818603721933225,-0.17460493582024678,-0.16734963985953116,-0.18509487880005693,-0.10840992058786922,0.19101703823824026,0.14395130473048534,0.026156587466190376,0.07311378236539526,0.1318668671117235
PICALM,0.26328473039676237,-0.0351622206079506,0.19407135022627983,0.12890176840171771,0.23190952130920126,0.24599841887395646,0.15523549884463356,0.2368226930592381,-0.03591307719094944,0.3541211100123639,0.30441787612436333,0.2867442631796186,0.11310272224584611,0.3131167052079402,0.23906502765161056,0.4901946154616916,0.36574830951191056,0.544435010491318,1.0,0.467866156891857,0.34883145003313965,0.3823021450424209,0.6270906414325962,0.22922316063505957,0.22614734227172759,0.3509189397781245,0.2942727586274594,0.193174722868162,0.27575477065940285,0.37278416389645214,0.3535647531000454,0.3213363960543659,0.33105492072048903,0.23891445740335968,0.3111453572623939,0.22815877714091806,0.2686528897472159,0.432262183013945,0.36350538589066805,0.10375717273436035,0.13614724530852018,0.14947597836302426,-0.05208121137314989,0.02316423398753157,-0.13926754960475984,0.0790583757178835,0.32474371552784836,0.21342502237565986,0.12362030668872108,0.007760005076745334,-0.25884965033496415,-0.25979038751388656,-0.19800633389514355,-0.1703649893575017,-0.16471844916832556,-0.33182567787714873,-0.2946218571608477,-0.4134600715687727,-0.26211670073595866,-0.29840692702074584,-0.3919231879500224,-0.38165918767909623,-0.3214202089210418,-0.2571187789937055,-0.3256688777965276,-0.017523120858593935,-0.08268446793247977,-0.3612954522222554,-0.0782490023840392,-0.14289607798158036,-0.025978480513432253,-0.1776011662781316,-0.2549333203676829,-0.24255502598088993,-0.2632477176750185,-0.06791715866268784,-0.05338618257461377,0.15970264510496548,0.198037662695734,-0.10368953027005325,-0.0949544255984732,-0.03362274989714291,0.15141578262457886,-0.012841279652338836,-0.09044160876094248,-0.14998879901405757,-0.13231344267941025,0.0011856338308386509,-0.19733298752768808,-0.24999761657536657,-0.08574290254143914,0.19942642435391297,-0.07510462096686289,-0.051741130218525,0.133201474822385,0.05950919835282143,0.18918054511309287,0.13666666443513448
CCR5,0.16963059891977947,0.059415045021498476,-0.006418095992934486,0.19405120013673402,0.16593942145395565,0.24161174997512092,0.16687368115427634,0.15241061882196152,0.15698420916843905,0.343211687644333,0.1792778888049495,0.25769301829698216,0.33801457163832854,0.287260857792431,0.36275615555273405,0.46721278469764727,0.4713623772682152,0.37494069669714536,0.467866156891857,1.0,0.5069895675408564,0.4655563945907902,0.5040780541085532,0.33862993182180573,0.29802317393409733,0.17527954287071554,0.2502457855945091,0.17405585126835063,0.20992574301556496,0.3800527166341346,0.31298083041884156,0.2660147730645088,0.20050654278770644,0.28955619227284096,0.37922695628811764,0.16551641411828977,0.19617772819320248,0.4276706520956927,0.40011891045923276,0.08179005846746289,0.1379234899799673,0.24256734451357254,-0.006573577416100765,0.17953322694570487,-0.06141366549602897,0.2789811229220116,0.169233463421924,0.28359808556957705,0.15039598432431772,-0.03240906673651378,-0.28847213209907424,-0.35744109798899437,-0.2725709045420604,-0.23936679158698462,-0.14726718760646806,-0.22572467498931717,-0.27361236764400637,-0.25832519930122294,-0.3967465415629142,-0.269440481583104,-0.3421294229273024,-0.3897052089181929,-0.4132835639108031,-0.38682308039040664,-0.38861790687408954,-0.10613973680341822,-0.0940922948104543,-0.0683820456348985,-0.11763329147326575,-0.14674993627677835,-0.14337621900246997,-0.061989992050994674,-0.00594393257607281,-0.2579953770578871,-0.18349030786761197,0.23252668756984562,-0.03913601956038356,0.011945329751479036,0.12859851143224252,0.027254937033359034,0.016511304639363227,-8.449989965888356e-05,-0.1336695089794504,-0.3033323189949102,-0.2462674598424803,0.006368079914708347,-0.20335617296192693,-0.22097729780705536,-0.3189412339317044,-0.12610630514175433,-0.1850787238827064,0.03560249334543235,-0.07527267437519028,-0.070624274478218,0.2261742571900771,0.011163829973344367,0.5048368282778619,0.2841132371099754
DAPL1,0.08891820788145276,-0.0025770870504741475,-0.13631548469751004,0.18896588990549865,0.3587198770591372,0.2205967251951446,0.23492168291336638,0.1812655296129466,0.09569572472570954,0.17173083506513942,0.35568217547017716,0.3962991038736939,0.24434629569152153,0.19422132209276158,0.23139909835281075,0.2737789965589617,0.47298304283401893,0.2726567432772562,0.34883145003313965,0.5069895675408564,1.0,0.44009284152323574,0.5473722657575034,0.3904870431623452,0.20466658638186422,0.4905053506960887,0.23581831572872555,0.18145409655464725,0.40790613028339356,0.5461289677738382,0.2687561288819162,0.3786406119899868,0.3834970949758315,0.3647820096085957,0.35340207755141684,0.1957145771346765,0.26688443195627537,0.49400001030455376,0.42664204137371625,0.26297043061277536,0.18627316136084843,0.16061813779188328,0.201859369585821,0.08104938487703052,-0.00872794991964559,0.0882459774370407,0.23097509079540626,0.2800370000624404,0.34333878463041895,0.2938874328723786,-0.35968840111210904,-0.2561051060419751,-0.22992719102111325,-0.18043692700466565,-0.14888060219860624,-0.3135515928189907,-0.26470490901441784,-0.33172457417884926,-0.3861537468466555,-0.3298949725562202,-0.45262838992216325,-0.44625855820874255,-0.31267825453468756,-0.28928491552963526,-0.19873441705668882,-0.052505934022216844,-0.08593373653530094,-0.14599832537039348,-0.327015826052362,-0.3068035361375357,-0.1673569749539308,-0.11456785344916022,-0.19508850875973338,-0.2587087528983558,-0.4053280771004568,0.2021899914201275,-0.1704415050899167,0.039719786516017014,0.04651493003776225,0.06682820894639116,-0.08521569971401909,-0.03337468651708657,-0.0022047168359999344,-0.32986363466710894,-0.19876051314622523,0.06565367632860551,-0.3053143043657002,-0.05020014616427567,-0.07277744869086725,-0.1100318759576493,-0.16387682215676552,-0.0640017197274029,-0.13306785427823328,0.0711327308539583,0.19420805233945407,0.18192492165083507,0.30607661887956483,0.24130302503764578
control,0.21375579456983207,0.236086737713539,0.30361129960762484,0.2533099862726867,0.2036876122858972,0.2612020440858717,0.20171985342767443,0.3881797534541106,0.27093759327637873,0.29482974292992115,0.15128116700748048,0.2889129343068994,0.4285051002000643,0.37171076425995436,0.5024077937976366,0.17849291449188442,0.36490998070670944,0.5024269204964266,0.3823021450424209,0.4655563945907902,0.44009284152323574,1.0,0.681071174521241,0.4607356186621679,0.22802077751419605,0.3169723329572955,0.3732225397249282,0.35722322282418195,0.5569985117920072,0.44282127288150475,0.28822399459200465,0.42067535308034265,0.40463554975074517,0.3623645841285077,0.5306616488828374,0.2750187248048254,0.2577620219111293,0.31564768701706836,0.39498454451615495,0.26118533669120175,0.22683884594289783,0.16457080732395066,0.19774299532121528,0.050953603337252275,-0.05855649378665473,0.2649180976278193,0.27132330883241085,0.3346497181831022,0.18098855096032432,0.15332053328700493,-0.2989535808562518,-0.19277659973551733,-0.2825770512512587,-0.170494187070543,-0.07665713952178436,-0.28374073617006723,-0.40344071851627406,-0.43016693028838915,-0.47242786337694775,-0.4843597256507201,-0.5023035401359752,-0.4867507511090126,-0.36980409207993753,-0.3859112323927828,-0.4985784836163912,-0.16854410798889247,-0.1400523880496632,-0.22166538293529398,-0.3415593373188425,-0.17096937846701382,-0.3346304959433028,-0.13280608902733318,-0.2575335208367257,-0.14329705801233236,-0.30982366461921823,0.10408666957239729,-0.02581718017470781,-0.013060961344638846,0.19839320416638068,0.18158419289839667,0.06545404108367364,0.0315248100474957,-0.11681603158177897,-0.1581092331957846,-0.1400504099607499,-0.11197702224330137,-0.05259998880445642,0.05574995591552379,-0.1646908829090102,-0.30288774690690784,-0.13005569925322213,-0.13916107273704972,0.09500844596535128,0.037078856368156124,0.1615437015192376,0.05060577582814135,0.2631761877781366,0.21163973078747947
CCDC85C,0.1590817354300768,0.05262532590459334,0.24743254411874618,0.19891443204743575,0.12511644630780458,0.11915078893082273,0.23718827473822815,0.18652730974295326,0.19418092498538558,0.3584544558552034,0.35434110374644534,0.3341159082442997,0.33977088372379194,0.357729764664061,0.4705703926104376,0.40825507466410915,0.479054761091907,0.5525333787399698,0.6270906414325962,0.5040780541085532,0.5473722657575034,0.681071174521241,1.0,0.4634267135833294,0.23101657580794943,0.2960968161480681,0.30153335377378715,0.2834207970920421,0.4708089007926563,0.5476869158357323,0.3714079924637489,0.43005453409188804,0.3665353401734067,0.37375462744514015,0.39681172066513265,0.27984140835847116,0.33414238702259197,0.38378359956420943,0.40274610201248,0.2791931398848986,0.1486568428988001,0.15870995027676857,0.06101108246383268,0.1322095881010493,0.013210011470092644,0.2127668614211539,0.3715140988001072,0.2474554669448519,0.32887688965388406,0.0653189813680917,-0.2956279452405611,-0.298760148278276,-0.32094387467117974,-0.13060409864462472,-0.24427009041375627,-0.2954405173634113,-0.38946949165044414,-0.4329598490864275,-0.3356078370900655,-0.37005351765586075,-0.5344697526885372,-0.48790223845821246,-0.37229481937612285,-0.3259468428729517,-0.38842613999429354,-0.1730604905992469,-0.228197674396086,-0.24050920205305232,-0.18488315752547035,-0.1800906964592922,-0.25343422087870615,-0.20013427355235738,-0.3161213103709062,-0.13770377065475248,-0.3126383559254139,0.07667938067912228,-0.10048635330015962,0.014233196386212598,0.09182635028711256,0.17945715229029932,-0.17128871389162117,-0.0973649077885039,0.11207864392556594,-0.18432773784139073,-0.09672182592434142,-0.0939379288454733,-0.18827092508137883,-0.026687705721730015,-0.3402542665679353,-0.28208447882409904,-0.06207136441436427,-0.08011399236161285,0.07926501183867034,0.06310445197972689,0.3482656325100117,0.012516102935033722,0.21978322966774624,0.15878935058684518
