,singlePCA,multiPCA,edist,pvalue,significant,pvalue_adj,significant_adj,log10_edist
FBL,9.253240530117296,20.064130322963422,9.253240530117296,0.376,False,1.0,False,0.966293851429862
PET100,8.68877201427523,20.06556595311463,8.68877201427523,0.497,False,1.0,False,0.9389584018677036
P2RX4,17.973481012302273,28.194404373994075,17.973481012302273,0.023,True,0.994797987392097,False,1.2546321971995418
CDC123,4.795294855126116,15.71850178401337,4.795294855126116,0.929,False,1.0,False,0.6808153164112152
RNASEH2A,13.814930097363657,24.143048090747413,13.814930097363655,0.091,False,0.9999999953081888,False,1.140348691756617
UQCRFS1,8.805390592925221,19.546585507043574,8.805390592925221,0.51,False,1.0,False,0.9447486253333616
NOLC1,8.099204970173332,18.254028855546608,8.099204970173332,0.578,False,1.0,False,0.9084423899882094
FOXM1,13.606247723694082,24.368134938860976,13.606247723694082,0.105,False,0.9999999995968266,False,1.1337383737283258
PUF60,20.608533879760415,29.15983238636028,20.60853387976041,0.014,True,0.9598267833755836,False,1.314047096554653
PAICS,10.125593326097516,21.81893882392893,10.125593326097516,0.341,False,1.0,False,1.005420480844773
UBC,9.693602851639696,22.12195608196498,9.693602851639696,0.42,False,1.0,False,0.986485222641271
PABPC1,16.993727954987634,33.29265724653595,16.993727954987634,0.036,True,0.999718694281787,False,1.230288661546011
HNRNPC,9.320507602878621,18.527840124237798,9.32050760287862,0.428,False,1.0,False,0.96943956504992
UQCRH,3.800101442338729,14.784790879739091,3.800101442338729,0.994,False,1.0,False,0.5797951901062598
RRS1,15.298587442904676,26.631360038190792,15.298587442904676,0.08,False,0.9999999680787228,False,1.1846513331658066
CCT3,7.956728032339129,17.223464131979995,7.956728032339129,0.552,False,1.0,False,0.9007345137638608
EEF1G,8.166140805758943,18.295887097513685,8.166140805758943,0.573,False,1.0,False,0.9120168640313724
MYC,16.81285880710911,27.8878891218817,16.81285880710911,0.059,False,0.9999979021760615,False,1.225641565824387
TPRKB,17.262412902082076,29.223431863727,17.262412902082076,0.04,True,0.9998840652219874,False,1.2371015003490011
ILF2,14.436387538520648,26.753218862154483,14.436387538520648,0.091,False,0.9999999953081888,False,1.1594585319897122
NCL,24.335241866910394,34.25792882288397,24.335241866910398,0.003,True,0.503439823648106,False,1.3862356670349407
TMED10,23.96741757667533,44.04562462262396,23.96741757667533,0.004,True,0.6053914287353539,False,1.3796212425184815
ROMO1,11.812890596443992,22.989432495628023,11.812890596443992,0.247,False,1.0,False,1.0723561818200285
POLD2,18.452058041857327,28.953498540164958,18.452058041857327,0.027,True,0.9978846167540272,False,1.2660448120330594
GPI,22.33414300182966,35.572049205498274,22.33414300182966,0.002,True,0.3740398856060087,False,1.3489692925268162
EIF4A1,9.78146970901372,22.65011962919192,9.78146970901372,0.433,False,1.0,False,0.9904041143540204
FTH1,22.272214609399327,34.30583475367615,22.272214609399327,0.005,True,0.6858539146319176,False,1.3477634027018783
PPA1,6.670847789190162,16.97234033335934,6.670847789190162,0.749,False,1.0,False,0.8241810313332977
PRELID3B,16.431647700719736,27.042904696989353,16.431647700719736,0.056,False,0.999996073995723,False,1.2156811149536908
SAE1,10.322055556930025,24.920259284029612,10.322055556930025,0.298,False,1.0,False,1.01376619226573
NACA,19.218977255597935,31.09741536891363,19.21897725559793,0.013,True,0.9500393636512978,False,1.2837302728190825
AHCY,16.286674374348507,28.397887996365114,16.286674374348507,0.047,True,0.9999723145020476,False,1.2118324134480194
SNRPG,7.279019466379964,18.440261421989987,7.279019466379964,0.661,False,1.0,False,0.8620728808211395
FARSA,16.01512414887702,26.86050316629553,16.01512414887702,0.064,False,0.9999992870950504,False,1.2045303096538051
RUVBL2,9.202774871365307,19.632088181037545,9.202774871365309,0.409,False,1.0,False,0.9639187979561834
CCT6A,6.163386867660506,14.904657512807205,6.163386867660506,0.79,False,1.0,False,0.7898194286777873
EIF2S3,7.374448093538234,17.96263425490571,7.374448093538234,0.687,False,1.0,False,0.8677295231044528
