,TTBK2,INSR,NOP56,control,RRAS2,JPH3,GLIS3,CDC42EP3,RUNX1T1,IGF1R,ARID1B,BCL2L1,CASP3,P4HB,TUSC1,GBX2,CH25H,TSEN15,HDAC9,NR2F2,PRNP,PRRC2C,NUAK1,HMGA2,PCDHA3,KSR2,EFNA5,MEGF6,YAP1,GABRG3,PPP2R2B,SHC1,FRMD4A,HNRNPA2B1,GSX2,CCDC85C,EPC2,SOX5,SPAST,GPR156,BMPER,SERAC1,GRID2,BCL2,XIAP,HECW1,NOS3,CCR5,EGR2,ATP5C1,SETX,FGD4,C6orf203,ACHE,ATM,SEMA3C,PICALM,ARHGAP20,LTF,LOXHD1,BDNF,CDC5L,CLRN2,TNS3,MAOA,PPARGC1A,GDI1,GSTP1,CSMD1,WNT3,FMNL1,MEF2C,ATXN7,PPP1R3B,FEZF2,SLC2A3,SMEK1,MEGF10,FAM171A2,GIGYF2,RBMS1,BDH1,POU4F1,CPS1,TMSB4X,NOS1,NTRK1,ADAMTS20,TFAM,NQO1,TP53,CYCS,ACE,PDGFA,SNCB,DAPL1,DDIT4,CIC
FEZF2,0.04451053060751409,0.04055241959196211,0.05298038781831248,0.05615977977038497,0.05660739602103629,0.0565986571993963,0.05380888328659551,0.07136854716517627,0.06528363823879645,0.06112018037693355,0.060450433136079,0.058156442554808355,0.06367792783498791,0.05424485490765443,0.06550542874233155,0.02997587346559165,0.05436076971003181,0.059454105799994716,0.05246932879493574,0.04724005847549926,0.064301325840845,0.05365102669162353,0.06853714916486214,0.05655616764158836,0.06316420093227582,0.04571952672696128,0.04593811374741858,0.05328144867984373,0.04995776662598714,0.05915229511630115,0.05492474030354581,0.05931913740357999,0.06576506571688859,0.054586249974378845,0.0423963872209875,0.05944928156917785,0.06513219271242893,0.058733444058582156,0.06691917836870376,0.05403314207211832,0.06315523179643376,0.06377860369639765,0.058213868974572605,0.06417597102554581,0.06403330514877932,0.044226253610814024,0.06496254161697236,0.07177617521522506,0.05334924491144995,0.04381494516891585,0.05065678191451759,0.05022251586964281,0.055481549847143825,0.060926527886909145,0.05488969415200714,0.06282425171456324,0.04951169993212461,0.05016258228870828,0.04383170222687216,0.05804397080570749,0.05909407326346815,0.051109991385799705,0.06466858860994912,0.05524307481449077,0.059124345695090584,0.04441885888686439,0.05108870922115734,0.0630419720294215,0.06459516857291503,0.05487690976671628,0.0666658455270066,0.05588833605971287,0.05478927798738151,0.06080894886306383,0.0,0.05233014612489035,0.05350330693478833,0.04995884218528168,0.05763824573682404,0.047101738179324885,0.060639373565682005,0.056857732777540845,0.0611935348714269,0.0428176345162531,0.06306527909839431,0.047155771440934864,0.053974457380207744,0.054930495977719415,0.04928052831260725,0.05563835163995814,0.05439775609959897,0.0516387989347456,0.058705001211404165,0.058726023937732255,0.05935812201368725,0.05844414426195721,0.05498639969681753,0.05349710704842362
SLC2A3,0.04515264304143653,0.05038860377061359,0.06705820262773433,0.08810404891562724,0.06596369160724118,0.07159826843317131,0.05472326352233906,0.06104363808582927,0.07674987785258582,0.05708155780091263,0.08370651293214926,0.08178066772222685,0.06379052727639084,0.05340850482355346,0.07923063472092688,0.040783472385844954,0.08259170118201413,0.08168410988170038,0.07290816946815357,0.06891608284666698,0.08219784690821186,0.06177710584995243,0.06335817483837809,0.08195847774030757,0.07239850429701045,0.0492190729445685,0.07376055773514859,0.06096185392614585,0.05791991843400383,0.05890538572311333,0.057714864132961216,0.052609347627394006,0.06079356516656751,0.06535305438950707,0.03968892933247272,0.07583917779021755,0.07582437102134268,0.05994180429186203,0.06295125164765698,0.06149448716231616,0.06006227670130446,0.06673739690246576,0.05612565991600779,0.07166027643940295,0.07128785329304037,0.04605529796184669,0.07049316309178665,0.06922871893661958,0.06734889612947843,0.05238694297050832,0.06702538869205367,0.06046088592513741,0.07127673368739623,0.06819821614773873,0.0709514320277721,0.06864300893378901,0.0704643416048419,0.08231673026158265,0.05887627745840341,0.09445984524731851,0.054784937616779175,0.048440741172111015,0.059334796948404905,0.05505663383671132,0.05858023342050664,0.05076500536323057,0.06783588078502728,0.06310168101951523,0.09005386031549237,0.06274159707926572,0.0759347261860335,0.05768608005963597,0.06782686328525785,0.07450556768268882,0.05233014612489035,0.0,0.06384804482358672,0.06920514125819911,0.052232951211968665,0.05363710249053367,0.07306577571672843,0.07526994498805856,0.06863841332765433,0.054708243595887204,0.07155079564816742,0.07009330520083051,0.06614623461537775,0.0668937217509934,0.05243528450048513,0.063787062607616,0.06195060673572627,0.059394619794777864,0.06926520668154448,0.07917130479114379,0.07900763217570093,0.08923734863584701,0.0798177856069993,0.06826440439159928
SMEK1,0.04780710841775552,0.05088286464829715,0.07057602985786622,0.06408792479779503,0.05490285627264142,0.06648589740980028,0.06902032975121757,0.06353295338682201,0.06855375053489962,0.05919749563200716,0.06541947695680154,0.05996636790328708,0.06593378824799331,0.06450463912514702,0.065101373836111,0.038906587393908586,0.06936878637110926,0.07061745233365574,0.062389586121182124,0.064538890204488,0.05716958959141388,0.06151299174495663,0.06013053040855931,0.05446163969189645,0.0575470248972719,0.05407487671613016,0.04461448713451802,0.05173601738069573,0.05499111497948659,0.053530111538500375,0.06324723738286794,0.04576749516696868,0.05515081665653504,0.06918762653005489,0.03966489694911588,0.0628677620983481,0.06436578584426868,0.06580000475999268,0.06316323120187035,0.05998680019796192,0.05813757384139239,0.05288347022456073,0.05305268853942427,0.06226397461391521,0.06379191760917821,0.04946052295601239,0.062242481301319146,0.07272449379032606,0.06527159640597219,0.05149985371519371,0.05607044325387224,0.0702785144633291,0.06415749132261157,0.05272714154661266,0.07726799007161414,0.0800454197765735,0.060327610948658524,0.06841966474244732,0.06189430179188668,0.07412545309460775,0.04619724564829024,0.04820842672873886,0.0497367569885838,0.04649082836486722,0.04949133624724861,0.047933804768288145,0.0674719355327966,0.06334649154414829,0.06586523796167562,0.07785302395238958,0.06563498740553726,0.06947383905995846,0.05759776101742359,0.06071343758497923,0.05350330693478833,0.06384804482358672,0.0,0.050564192165216106,0.0465510398827667,0.054427233719882624,0.06349608984574318,0.07901065053087752,0.061672159083262006,0.0516103497096311,0.07232523005926451,0.061007492959693405,0.05342731167560182,0.06281168964319854,0.057824552823054945,0.06540776184991541,0.06837553344773058,0.055851273036253105,0.05459138788819922,0.06473080881160335,0.07166462226435337,0.07282359671273309,0.058472285333610236,0.06978185899356604
MEGF10,0.044242541115084966,0.05051514592964877,0.06349346793921622,0.06931732251428241,0.06870881278015765,0.07079114234515108,0.06044271344551422,0.061035909001404876,0.08914857232834522,0.05890335330411686,0.08069801131832133,0.08063397117879147,0.08335968601250197,0.054086480514394034,0.07896926485469259,0.03922255591689462,0.06993804965630365,0.08779012074820214,0.07072100750444714,0.06477067981324819,0.07460559613123469,0.053059066342376546,0.07166827193445152,0.07822675661420116,0.06616662771003987,0.05288202470544159,0.06349644844567363,0.05401653156402716,0.04633098188894025,0.05436403721996687,0.057894524789006724,0.06285885421674806,0.0685079124683317,0.06413341245581528,0.0490257811114328,0.06708794640392683,0.06417297402408849,0.06380093843224445,0.08033170076111279,0.05713374189458939,0.05874475271419718,0.06814609529257486,0.06002274459060888,0.07745874643714837,0.06112225525008679,0.05320376967363273,0.07512755919252544,0.07204310754739768,0.08246617426174725,0.040793880656361685,0.06391988692674483,0.056860630730244804,0.07331397056059145,0.06973270331501402,0.08194378086629583,0.06900951660729741,0.06877735455492479,0.08387675150699953,0.05357618522267013,0.0801049078236428,0.06623825901961783,0.054720610529349366,0.0599358045548931,0.050306034702493674,0.06345464829989395,0.05592581339055479,0.057508323513432054,0.06334999787290173,0.07664668338570314,0.0751162613024507,0.07250611368210882,0.05902584085199854,0.06736072322616908,0.06510131237643668,0.04995884218528168,0.06920514125819911,0.050564192165216106,0.0,0.05711290926899225,0.05003997914261913,0.05788513695079841,0.06382992311476136,0.06511751028873759,0.06662313267424691,0.06923659162264814,0.051744543681549154,0.07378305083997432,0.07244302256686735,0.053656331118867764,0.05731402196903082,0.06093222817044663,0.06141918357768654,0.057914912828334456,0.06936427048271487,0.0720079921161785,0.08750517600975022,0.07642933667592658,0.06104308439211772
FAM171A2,0.05766778132484003,0.05267825561401518,0.05072997851947118,0.058151438915937645,0.06675202553205598,0.05868707840472119,0.05949999643842175,0.058077305066545556,0.05698865306934989,0.05083977380252743,0.0697851798918257,0.061858347123821066,0.049182548281859556,0.042625229702253,0.06271094014874964,0.04617911741852734,0.058465835019371686,0.05706561115363944,0.0515505134216102,0.048093594887588006,0.06003629198143124,0.06621087502790284,0.06776304244934181,0.05590781399208063,0.06781245005107937,0.05261434964472793,0.049802214344562876,0.048082277226839054,0.059018558029145296,0.05589463863562737,0.05030420363018831,0.06296600283648637,0.05564276248146567,0.06382711342556402,0.049866170605251045,0.05613577108750856,0.05794030371503498,0.060495553699056265,0.07849662757709289,0.06495049695191288,0.052525081573027765,0.06667619499241972,0.06915855412905923,0.06399693645442084,0.05615016107833307,0.055854693091508215,0.05548395870311347,0.06207191857407956,0.05955525153061244,0.05439035137468731,0.060737314171951995,0.05959011815591275,0.05714413412560787,0.056068612370506796,0.05359539930595391,0.06349653870841494,0.05730932471519183,0.0588107311134022,0.05472972336337124,0.05950332682744791,0.06470207643543946,0.052485940074986824,0.06167712311283749,0.05782056652556114,0.06325175788815819,0.05941644378231612,0.05948147336651939,0.06378546493372489,0.06489540346979052,0.06664307786708094,0.06443451003545557,0.05697499594626333,0.05126235285892245,0.06204989332696426,0.05763824573682404,0.052232951211968665,0.0465510398827667,0.05711290926899225,0.0,0.05917484495839688,0.06463846110482364,0.06831478093976812,0.06474813610368524,0.05313836511053294,0.050374218744821106,0.05442670040656709,0.06661818143389722,0.05762169982562926,0.04765857445132446,0.07097506592154626,0.05376339333905326,0.05798484905959848,0.04137766239809647,0.06763703914751314,0.05887809624778238,0.06315145434841951,0.0594815401038572,0.05218258494298925
GIGYF2,0.05315817182527818,0.05665787454863894,0.055447821155711105,0.051519265969427144,0.04775629246575634,0.058533271915117015,0.05756543713214292,0.0503435274878264,0.05512556021941168,0.05002360782515787,0.056969064383815854,0.05098303195987773,0.05455533551043033,0.04511832389479677,0.05234733570172369,0.046590760473824135,0.05654101376914751,0.06224444590467408,0.061098383237038645,0.05062395248483431,0.059546850954047575,0.04899476979289842,0.05494820955746798,0.05599127994192984,0.06308884890252722,0.05240859399856996,0.05801683772887907,0.05582634885654152,0.04922419316326387,0.056442239903733024,0.04825461259016617,0.05646221927337855,0.05611370278145431,0.05812269989340224,0.05142198050190453,0.05289838103590914,0.05103186223714218,0.05885136447920079,0.06715785094655753,0.05944176105133274,0.04731421890594617,0.04747853028538902,0.053942221035913146,0.05795607435714312,0.06241867682267683,0.05732284759239485,0.06174515982682785,0.05638447357605174,0.052705782710232366,0.05632400305226208,0.05605979068468516,0.06086379276464712,0.053299944237144285,0.05915747138315367,0.06627995906108008,0.052775134992639285,0.048812002107379564,0.05124251848867615,0.04572596677299967,0.05256930135017419,0.04539824967503618,0.04662863395138038,0.046107959851876865,0.04324616419923754,0.05919542673887059,0.05620807432494991,0.06511834784899463,0.05245596381423511,0.05084646339928766,0.057801951885602984,0.05915537167439126,0.045020761234498975,0.05194708360768338,0.05007433682523126,0.047101738179324885,0.05363710249053367,0.054427233719882624,0.05003997914261913,0.05917484495839688,0.0,0.05536879575142401,0.05283428777789009,0.04960084494595102,0.04967602260710823,0.052166276057384525,0.04238148913135541,0.04762320071372362,0.05482864366992199,0.04794948384375233,0.06183765516509683,0.05456796384432422,0.048417796309247293,0.055939267977925713,0.055348788381123205,0.06458151541921547,0.05140027091070681,0.05542345679898881,0.05744511844069328
RBMS1,0.043474492945536965,0.04372754124519651,0.07235416288916847,0.07198254355499517,0.06890170634015348,0.07787622155540107,0.06609794995782972,0.07648150916527155,0.08611172809409075,0.0537278633094146,0.09154415821970442,0.08003849471328263,0.06701767704977961,0.05720051256388242,0.08052200139183982,0.04437456052230208,0.09173647436528784,0.07766543788013801,0.0770262547908977,0.07272261751192188,0.07953154841436291,0.060919507061693454,0.06835336280165491,0.06825144680987524,0.06888244924611446,0.055447122762454434,0.059296915624123314,0.054000339204825554,0.061764188953730356,0.06845148325863393,0.06377935231399325,0.04968814195290531,0.05861180577609256,0.07322476356918901,0.036929273059524925,0.0718081680258141,0.0763584379920929,0.05963774566973278,0.066380904580764,0.06590628050553886,0.052695614482431485,0.0633343172098278,0.06761410398497014,0.06868699342255255,0.05834495287722602,0.046794836137461014,0.08041055751212751,0.08605392633998622,0.06750054476286865,0.04996275566182316,0.07584466908858792,0.06874086685716327,0.07214702526272963,0.0629560386087748,0.06729461059881225,0.07264701224034979,0.06510190777507471,0.08380526041908753,0.06967263370429498,0.08644926071317668,0.0539104257705761,0.054953884836037775,0.06636916626616916,0.054723865381254816,0.0563493016084565,0.05515950855048948,0.0682338097562954,0.06206326376998455,0.08344651478481804,0.07914692268948925,0.08385011584883034,0.06017447696146728,0.06662162392534707,0.0732617929045264,0.060639373565682005,0.07306577571672843,0.06349608984574318,0.05788513695079841,0.06463846110482364,0.05536879575142401,0.0,0.08096377618225092,0.05879767616028869,0.0592442433767669,0.07732251028870873,0.0663873306124759,0.059655641698498275,0.06767752063306187,0.05488940533164609,0.06285248506635896,0.08245093181212863,0.05634723234705037,0.06267541614860739,0.095959676495338,0.08061809906166277,0.07623568435374095,0.07919157145107535,0.06922607122810123
BDH1,0.051741266420739764,0.05725552381130612,0.07508309781555102,0.0841774018899717,0.08654080554419506,0.10481022896847593,0.08097115805170227,0.06928122366645656,0.09500305649389085,0.06310711390795198,0.09033747170672052,0.09368631507678478,0.08682180455644659,0.06656981465058144,0.08374499012334632,0.03941055496894386,0.09025262891168215,0.09422335400126569,0.08205792092361672,0.08596137226068432,0.07918523779802705,0.05662573544200958,0.06240743875553455,0.07648102674949994,0.06198107974309666,0.05594772063305688,0.05666095122206959,0.06449398433228457,0.06354267759029311,0.06464816821053615,0.07625332834051954,0.06585040084018443,0.06855303097991479,0.07884530457358559,0.04780159785094834,0.09396758506552781,0.08552781954542732,0.05623319587075126,0.06792626033809451,0.06613769954638722,0.06847207233219076,0.06510089706576186,0.05863426931522571,0.09079122216069134,0.07378429514015428,0.05337127695873874,0.08763290873399336,0.07998403541890453,0.0769548990880718,0.042734142059422484,0.07536613278466892,0.06963392976236205,0.08524649457280983,0.0609716473126312,0.06853939550443419,0.06961095863164174,0.08209647517416002,0.08444790330536557,0.07312486264265117,0.0988568547638028,0.057637091662027476,0.06083785395367016,0.05587887854786513,0.05980723107821449,0.06333460284451371,0.05193203121012621,0.08075734565542271,0.06919548784305435,0.08689112837013906,0.0815540622237918,0.07293442421840453,0.07552187166094823,0.07087636195517302,0.07912734247481297,0.056857732777540845,0.07526994498805856,0.07901065053087752,0.06382992311476136,0.06831478093976812,0.05283428777789009,0.08096377618225092,0.0,0.07919856447252659,0.0696687162564272,0.07387883648583615,0.06192397709592216,0.08010081039673966,0.0797073906104468,0.05695947778406795,0.07166090712396608,0.07781430392222878,0.0650643321304588,0.0593962877004461,0.08795012464678886,0.08721935844062825,0.0810910912774572,0.08023892249130765,0.05944381750431087
POU4F1,0.04924310313148916,0.057043565834920706,0.06677172751563001,0.08241783674020244,0.07046365897366319,0.0836181711644219,0.05601191848535597,0.07253172583940748,0.08227690944353368,0.05563086534306928,0.07910801012104031,0.07897088988619738,0.07027999571239195,0.06186857931993649,0.07852242924310117,0.04321984804676335,0.08506387044591736,0.07070759801275779,0.06623117040201015,0.06698640551576392,0.07239559433159772,0.06751271324671677,0.0712269228750869,0.08121725830629466,0.08237079569936052,0.052399788768973964,0.049990004173799625,0.054635746437376266,0.052060998249627,0.06605326695509633,0.061221440443930825,0.05577176530283333,0.05574301955285965,0.07221108477355183,0.046160562503095026,0.08870542693423189,0.05928078397527118,0.06276654837106724,0.08579828456820593,0.06720555292349849,0.05575534821170377,0.07585961871433881,0.06027612735201985,0.0757251904510336,0.07367025666605018,0.05518301975022686,0.07374762791499025,0.07494286894697363,0.06746919701759713,0.05840862203901006,0.0688993551658476,0.05898369567495808,0.05953878151922836,0.08880997524156642,0.07822537669956083,0.0699752815374533,0.07973003431950687,0.08924852492141987,0.05589133912672429,0.07451010886123552,0.07012924049138919,0.06433103881766561,0.05543072924662172,0.05546729047229496,0.054460240551885405,0.04709304224957358,0.07851422063374543,0.06551850948017324,0.06689851248775394,0.06426564030779486,0.06141854815333133,0.07362335799071,0.07851841164148698,0.08156409688308214,0.0611935348714269,0.06863841332765433,0.061672159083262006,0.06511751028873759,0.06474813610368524,0.04960084494595102,0.05879767616028869,0.07919856447252659,0.0,0.06085174369503929,0.07466312536507469,0.07530557388625728,0.07801689351730216,0.06241461440748634,0.06753789625043545,0.0664879691998815,0.08277143272593329,0.07529356060851577,0.04770597945571627,0.07445076871729096,0.07163157322090075,0.08383452092389208,0.07305869128913109,0.06218944145668363
CPS1,0.04668527992209229,0.052276405421597893,0.06107946966601625,0.062167686067846846,0.06378241566720035,0.06699196982973506,0.05353464478886959,0.05791109716054447,0.06579889709467407,0.05167421731134122,0.06706800895643389,0.07167795575169296,0.05902490121368417,0.056258795166182124,0.06800231624693781,0.036837841582292086,0.06883285799657615,0.05529881260543702,0.052284000404671134,0.05587651845929402,0.061215992762319815,0.04441123077839129,0.052524625684803095,0.05961833552967254,0.056302337719127855,0.04977964055804046,0.06015832888667,0.053320963958077984,0.04835093747152222,0.04970244048456157,0.05197171971348839,0.04871446244560767,0.054558906975985866,0.06589062291546809,0.04634885390046537,0.06950527851155491,0.06132323402482143,0.05952660843015235,0.05742226288224176,0.0581943639935194,0.0550849167860024,0.05725630688323473,0.056358686280023225,0.055645967173635215,0.06307198782768704,0.04902235489959477,0.07554272628602751,0.06753480999870223,0.06127378485469346,0.04237491988630152,0.05821893713772233,0.053703258135457066,0.06972815036324877,0.05109438208616189,0.06366160904053007,0.06117913480027121,0.07199166257538138,0.06867979508722322,0.05369402802272992,0.0628994685710559,0.055243426534436244,0.051333677306414895,0.04611766529611728,0.05331721693288739,0.04498628324933641,0.05271085155900027,0.05762710713247522,0.056556221522114876,0.058429652897727946,0.05987945617118004,0.06051383487974638,0.0654267841855071,0.060193553195997604,0.060423274632803226,0.0428176345162531,0.054708243595887204,0.0516103497096311,0.06662313267424691,0.05313836511053294,0.04967602260710823,0.0592442433767669,0.0696687162564272,0.06085174369503929,0.0,0.05529911930152191,0.051386137785660466,0.06036781307359201,0.06686956915487212,0.05997814342313805,0.0529742090101281,0.06263693823399887,0.07030531812045983,0.052635948215914885,0.0719092349948443,0.0631329876570772,0.0695811877198017,0.05822219038305269,0.059076427642616294
TMSB4X,0.05821573573785638,0.050262066743035974,0.08798328966892918,0.07928007521064202,0.07900489031912969,0.08269865565367257,0.06484442270258174,0.07119951295822576,0.0848875363993941,0.07664720069907191,0.0996095396578155,0.08495225097602467,0.07022045112347079,0.06100132780522729,0.08197736526740071,0.04929868957893038,0.07295920418871626,0.0795246579051457,0.0753058009210445,0.06691051862500608,0.0780061865428511,0.06355983160793441,0.06822195488935784,0.08512052068789912,0.07623325667894562,0.06567957554948743,0.059032662959647576,0.05731991181186258,0.05299498477976723,0.07023053276521221,0.06579444976972658,0.05182290850102041,0.06383302794969652,0.07724432462300822,0.05171501809413803,0.06857349394041193,0.07744412617440967,0.08699386030659587,0.07144210362903737,0.06581663324404252,0.07870949840511632,0.08403459073755137,0.06641214790915129,0.09874227738403898,0.06681359266604188,0.04971589823308169,0.07601382219271485,0.09007937743141595,0.07911396095173444,0.055644796859970355,0.06877889299901767,0.06501516325527852,0.07487003880746057,0.07592961722635923,0.07917876685670697,0.07504958705516196,0.07196358290610418,0.08603941064253075,0.06786613333631308,0.08787703763017997,0.05369737245224329,0.06901580012450004,0.06538108087785227,0.05204502011632221,0.060604528734244045,0.05522756491668033,0.06936574071182466,0.07130403143854132,0.07950828822400242,0.07226211323634993,0.07027478089426117,0.062438517696455885,0.07573695961880361,0.07917609933974978,0.06306527909839431,0.07155079564816742,0.07232523005926451,0.06923659162264814,0.050374218744821106,0.052166276057384525,0.07732251028870873,0.07387883648583615,0.07466312536507469,0.05529911930152191,0.0,0.06311229913735733,0.058939300158415746,0.06480033041082836,0.0576561786603753,0.06706421151315771,0.09280316482029963,0.06264392232231125,0.06652186478603249,0.0862182205562765,0.08568219118557173,0.0826249164658575,0.07599410395943464,0.0689435211273871
NOS1,0.049711248584198134,0.05840180918375264,0.05999434205129632,0.06093234855124121,0.08025305693910403,0.06548160463460924,0.06464236423294993,0.0668765667886522,0.06941728302114418,0.062365914335839864,0.06552907087066916,0.06913023401123614,0.062057288151656516,0.0667665902522169,0.07043143316127688,0.04522946385177256,0.07090248862359733,0.07771461271281556,0.05784303525204936,0.07089275100855559,0.061262296682823625,0.06628469131966121,0.06195748977855353,0.05538443641118002,0.06125268871691497,0.05112535260827776,0.05631588821729085,0.05994571925249098,0.04561081584295311,0.06570629115577103,0.05710390976240852,0.043343831583328565,0.0507342480153386,0.07996083692453501,0.044273536851084774,0.0615473651558798,0.06841048942760462,0.06175587056713139,0.07412314163997229,0.06764199934770787,0.06186870236005473,0.07348430199075964,0.05313446480078091,0.06823171006619147,0.06509169844497406,0.055511912539698754,0.06857304363065732,0.06410754335312172,0.07511963784880998,0.056511197657341916,0.06301694426107649,0.05572418334510876,0.06864374959518102,0.052902745034911255,0.05594826249799763,0.07227465878263893,0.07637819237512077,0.06781941485784318,0.05801186008578446,0.06900225662676683,0.06253174825327915,0.0611585759075075,0.06240357191266999,0.04693414376175849,0.055575519294922375,0.042320308160412816,0.0693740896566813,0.06254717504471037,0.059948024197591765,0.054657292338032716,0.060346234706834,0.05701116870936796,0.06259640158659115,0.07374871953445761,0.047155771440934864,0.07009330520083051,0.061007492959693405,0.051744543681549154,0.05442670040656709,0.04238148913135541,0.0663873306124759,0.06192397709592216,0.07530557388625728,0.051386137785660466,0.06311229913735733,0.0,0.05522816500725199,0.06264667124408607,0.05481471973124199,0.071501607537372,0.06294414541718835,0.05333100205929063,0.049318116295688115,0.06821163802750553,0.06298169442584789,0.06059661701229578,0.06742913674061597,0.06179130417827737
NTRK1,0.048854000871577825,0.05072726783599241,0.05731166905477722,0.07148469319051057,0.06931497251810884,0.0841835436738052,0.05451106038426562,0.06041995266155629,0.08728307665054075,0.054978460000960835,0.06954844643233095,0.0714748340304487,0.07080190464029168,0.04954291761918017,0.06852699362550418,0.045677982104980815,0.08201811359414823,0.08870067706739547,0.060808420649782736,0.06127781689126299,0.08173245957220344,0.05241180264161181,0.06378911297504042,0.061088689513142364,0.06507236158056462,0.0570518173079928,0.05338048732317532,0.05399557791277757,0.05029610977456841,0.05450376588582311,0.07079053400029406,0.06545213349676562,0.05286701622283194,0.062432605000831067,0.04445764112188339,0.08066001035637574,0.06827039381169693,0.05413730826532366,0.08221517666249159,0.05498710538380294,0.05309598292947806,0.07457692334905319,0.057305139418518114,0.08793734104454706,0.07557924123120155,0.05394151814609422,0.07637931694668056,0.06818813885871954,0.0694833234914278,0.04220676995387469,0.0645395007956487,0.049231851179834404,0.06349124783284704,0.06312782159519321,0.08080037508460297,0.07182332911215863,0.07128480388283213,0.07373123189694425,0.05773701517492518,0.07553635708894807,0.06460467545409514,0.05275731284807338,0.0555965932731516,0.05148192708143608,0.05614245476884813,0.05402987125161816,0.06156611717406805,0.06824639295000216,0.08295681157261303,0.07016651058846096,0.06955727323866433,0.06386096157910873,0.0693733624414618,0.06207577312384402,0.053974457380207744,0.06614623461537775,0.05342731167560182,0.07378305083997432,0.06661818143389722,0.04762320071372362,0.059655641698498275,0.08010081039673966,0.07801689351730216,0.06036781307359201,0.058939300158415746,0.05522816500725199,0.0,0.060951018961186536,0.06613852053946404,0.061301944784546175,0.05847706758227804,0.06787214414785511,0.054241435867026996,0.07189048557022353,0.0663691837827788,0.08595644163371113,0.0734944272526968,0.05583467152137815
ADAMTS20,0.05886471803042882,0.049673950171445325,0.06418697932892643,0.0853824467160857,0.08286180160659119,0.08981567128862344,0.06847032431495538,0.07486702807069384,0.08244799117687072,0.050948998316845386,0.09161673675303313,0.0858522368684509,0.07242696683576925,0.05722618138144764,0.0810111570616725,0.046596711924732824,0.07488732544530105,0.07173788602555772,0.07659001477646667,0.0693625641413801,0.07058638214489152,0.05418011954732633,0.06949055878735948,0.07616028258960345,0.07381302446165962,0.056795660457042055,0.058721617294650856,0.06978782400426847,0.0519546090023456,0.0558744812751287,0.05608485183547464,0.04918398275173067,0.06915392111604042,0.07890028254483916,0.04805658263900949,0.08753611490635671,0.06889283965134686,0.06654267087834073,0.08008962907211414,0.06372240192632476,0.056219906894654094,0.064565411920313,0.07081083277757028,0.07805168002118398,0.06877930267613007,0.05212589149903884,0.07892037830099535,0.08016542644258265,0.08231187763409643,0.04634335942585839,0.07025666099967764,0.05699123976069131,0.07250533925722158,0.06605324523081435,0.06313110329903023,0.07679307564170337,0.07467027375721957,0.07626487588421182,0.057927113810225805,0.08666675666307536,0.06568255976573634,0.06041839807027127,0.0620916137241404,0.05659098354767126,0.07844906097387036,0.055576769196149525,0.06265564711293331,0.07170705420671293,0.07628822202869424,0.08561250449007442,0.07661630156010138,0.06509807801813448,0.06956024653238488,0.07439091048605717,0.054930495977719415,0.0668937217509934,0.06281168964319854,0.07244302256686735,0.05762169982562926,0.05482864366992199,0.06767752063306187,0.0797073906104468,0.06241461440748634,0.06686956915487212,0.06480033041082836,0.06264667124408607,0.060951018961186536,0.0,0.057835716556299904,0.07439128849531806,0.06701751702685936,0.07587620757511863,0.04737311315712418,0.09228727420276925,0.08586505867175466,0.08508154893140402,0.0788228247543875,0.0699957059073628
TFAM,0.048759335759735414,0.05487894331942613,0.055965679776406325,0.06104453085700446,0.05067057037951941,0.05864128469717859,0.052546921233811314,0.06553954834827283,0.06208209823258239,0.060794411233048955,0.05736241606358242,0.05780866649077995,0.051375531500300865,0.05840055950786077,0.06128872148194415,0.04199926411205738,0.06156875017901469,0.05081166352318365,0.060950452019409504,0.05124522470057084,0.06148824656229312,0.04681133006910297,0.05878717406063624,0.06062438219310603,0.0561036995997649,0.047434395038135624,0.045235718248426544,0.05062224622552661,0.06351144047845717,0.04907770527680436,0.05003599995709767,0.05206677846670534,0.05082555741239774,0.049411211751185666,0.04555739175061242,0.05320748866777382,0.0526978229150005,0.052681087185346094,0.0633158706119192,0.047126894512938854,0.04733539452677315,0.06986649415927929,0.058710332457933403,0.05691546049662849,0.06423041733460673,0.05601998443721552,0.05852930583858426,0.0687518672467961,0.055488846784800885,0.04766073143920193,0.05533255792299924,0.051253983261591834,0.056628701349037795,0.05167260242799673,0.06651815352470028,0.060082249328063664,0.06294415550088422,0.06819416935128883,0.053719408673044804,0.06083794510857781,0.058356934112268395,0.06068311911365348,0.04823445134717129,0.04519637232497119,0.05080670790571874,0.05474067792687723,0.059707483378259193,0.059837717102614034,0.05769595645104816,0.055961318437630254,0.058740842376122634,0.0640536812658601,0.061362033380013156,0.06556998352061481,0.04928052831260725,0.05243528450048513,0.057824552823054945,0.053656331118867764,0.04765857445132446,0.04794948384375233,0.05488940533164609,0.05695947778406795,0.06753789625043545,0.05997814342313805,0.0576561786603753,0.05481471973124199,0.06613852053946404,0.057835716556299904,0.0,0.06104484127484059,0.066833408312837,0.06383958185211042,0.044568151677534314,0.06164436379052335,0.06183102395911423,0.06591183655796078,0.059001563906476207,0.062097334626968495
