,GABRG3,EPC2,SEMA3C,CH25H,ACE,ATXN7,NTRK1,GLIS3,KSR2,EFNA5,NR2F2,FEZF2,ATP5C1,CPS1,ADAMTS20,CIC,POU4F1,CCDC85C,PICALM,LOXHD1,RUNX1T1,YAP1,TP53,DDIT4,SETX,WNT3,RBMS1,BMPER,EGR2,GIGYF2,ARHGAP20,MEGF10,BDH1,TSEN15,RRAS2,PDGFA,JPH3,ATM,LTF,PPARGC1A,ARID1B,HNRNPA2B1,FMNL1,PPP1R3B,HMGA2,CASP3,SLC2A3,TFAM,BCL2L1,FGD4,TMSB4X,PRNP,NOS3,CDC42EP3,SPAST,XIAP,TUSC1,SNCB,GSTP1,CSMD1,FAM171A2,SHC1,CLRN2,CDC5L,control,FRMD4A,MEGF6,IGF1R,GRID2,C6orf203,CCR5,P4HB,BDNF,CYCS,BCL2,PPP2R2B,GDI1,PRRC2C,ACHE,NOP56,PCDHA3,DAPL1,SMEK1,NOS1,MEF2C,TNS3,SERAC1,HDAC9,MAOA,INSR,GBX2,SOX5,NUAK1,GPR156,NQO1,GSX2,TTBK2,HECW1
PPP2R2B,0.2107408482142823,0.1789468431122465,0.0932917410714289,0.40792525510204136,0.2718685586734697,0.2591994579081618,0.2237280612244863,0.25161406249999985,0.09584830994898219,0.12716339285714184,0.4559764987244872,0.53944394132653,0.5899640306122436,0.5931669005102052,0.41794748086734756,0.33618313137755074,0.310984311224491,0.42330296556122526,0.14497627551020464,0.23994952168367334,0.17820436862244726,0.30250609056122535,0.12542391581632728,0.2885363520408166,0.04908727678571445,0.22857088647959323,0.26940175382652853,-0.05359725765305967,-0.02595660076530848,-0.04841080994897773,0.0065975446428563345,0.12002831632652722,-0.041138520408162904,-0.0014974170918389262,0.06017228954081588,0.07500860969387624,0.03995963010203951,-0.0070232142857147295,0.129030994897958,0.12393026147959318,0.10265334821428418,-0.0475532844387736,0.07744419642857103,0.107617825255101,-0.10280363520408109,-0.05695242346938656,-0.03519285714285658,0.12520025510204036,-0.0020871492346969944,0.022021524234691725,0.008762404336735585,0.045896428571426284,0.08545940688775389,0.0495719706632638,0.045645567602040416,-0.004037404336736827,0.031169674744896625,-0.021345184948980744,0.13781205357142845,-0.03967627551020492,0.018771141581632733,-0.08147474489796203,-0.009577519132649925,-0.13111336096938864,-0.09044559948979725,-0.08994327168367278,-0.060749776785712584,-0.04295108418367377,-0.05622720025510297,-0.05079097576530778,-0.07320666454081604,-0.12422735969387944,-0.08262994260203982,-0.02788698979591686,-0.12548600127551168,0.0,-0.04560487882653064,0.04886865433673471,0.024516804846937745,0.0397209183673457,0.0010258290816302917,0.03162809311224635,0.041321077806122375,0.10605739795918367,-0.02243995535714305,0.11119955357142786,0.006384948979590632,0.030960873724490412,0.129021651785715,1.9267340242346958,1.7774583864795908,1.2579675063775486,0.6924111288265298,0.8444556760204076,3.5731877232142857,2.669754846938776,3.1050335778061235,2.9193261798469425
GDI1,0.2507046237244879,0.15330436862244667,0.1704164540816322,0.4256015306122425,0.3261588966836708,0.32794604591836496,0.26701996173469134,0.25495908801020306,0.1154652104591829,0.13435373086734614,0.5738699617346921,0.5758686543367322,0.6114293686224457,0.637433801020407,0.42586281887755106,0.37974534438775187,0.34280433673469446,0.4557167410714289,0.22673536352040635,0.3002648596938755,0.284054081632652,0.36941986607142674,0.10922519132653008,0.3460595025510198,0.058276052295918035,0.24978622448979415,0.3784264668367321,-0.03877723214285567,-0.015703762755105544,-0.01291734693877622,0.05186913265305826,0.14487334183673006,0.01528931760203811,0.08534448341836587,0.10885637755102096,0.14280519770407984,0.05791871811224425,-0.07204850127551232,0.003907270408161523,0.2127205994897956,0.17694681122448763,0.03768705357142821,0.13591890943877338,0.05237222576530698,0.02654607780612217,-0.014318335459183373,-0.01876033163265234,0.16985153061224523,0.10074537627550484,-0.013031887755104776,0.11494492984693849,0.02580239158162989,0.1489466198979592,0.020648246173466944,0.0908312181122426,-0.007845503826532152,0.04997563775509839,0.009585778061222072,0.21873520408163039,0.0152625000000004,-0.017476020408166093,-0.024178156887758817,-0.02603249362244675,-0.061180835459184735,0.013340051020406918,-0.08846387117346666,0.051909311224488164,-0.08060449617347132,-0.07904154974490218,-0.08362720025510306,-0.04968038903061256,-0.09311983418367475,-0.09513804209183618,0.013801785714285586,-0.11149878826530824,-0.04560487882653064,0.0,0.11010117984693757,0.04106964285714021,0.06731750637755063,0.04567241709183634,0.07192468112244654,0.10052079081632392,0.15631804846938735,-0.02206836734693951,0.17837739158163046,0.12955653698979575,0.05196996173469337,0.11553386479591587,1.875639987244897,1.780604974489794,1.2666140943877533,0.7619655293367327,0.8713663265306106,3.606806186224489,2.5841295599489804,3.1099770408163234,2.743819642857142
PRRC2C,0.15210159438775328,0.2718888392857135,0.12818217474489835,0.26942818877551034,0.3635933673469367,0.21818832908163088,0.37635599489795624,0.2303669961734709,0.16543093112245089,0.10616320153061132,0.4479809948979572,0.6149562499999988,0.5499232142857142,0.4528417091836747,0.4828097895408181,0.5427813775510195,0.3393888073979614,0.3290387117346931,0.10532920918367239,0.1496899553571449,0.24840573979591696,0.18724496173469518,0.22997216198979764,0.20883616071428435,0.47988864795918573,0.07921913265306202,0.24451406249999685,0.1013197385204112,0.24650102040816257,0.12656243622448926,0.17055047831632564,0.06880781249999757,0.08112066326530609,0.11016645408163228,0.00677209821428626,0.057100605867347554,0.20006725127551128,0.28094534438775653,0.2714526785714284,0.23157382015306105,0.005354719387753448,-0.016455038265304367,0.25864088010204256,0.2030473214285724,0.03493992346938768,0.038614572704082306,0.025560076530611653,0.1561860012755094,0.020943909438772224,0.04543227040816156,0.03652940051020259,0.023119674744897623,0.11987796556122454,0.21453271683673591,0.16631256377551118,0.25324209183673574,0.07585854591836494,0.1842124362244899,0.15705873724489905,0.06755165816326425,0.0692225127551005,-0.08331399872449197,0.1186926020408201,0.05906457270408083,0.05883545918367439,-0.01660127551020274,0.16017346938775567,0.15044716198979735,0.15848667091836433,0.18340727040816418,0.08648064413265466,0.03586776147959192,0.056390178571431804,0.23858469387755044,0.07221068239795692,0.04886865433673471,0.11010117984693757,0.0,-0.11828807397959196,0.04942228954081429,-0.0013274872448985064,-0.02818928571428536,0.07663807397959133,-0.003924043367346641,0.08658329081632665,0.04390404974489748,0.009012882653061993,0.05004349489795956,0.11020896045918249,2.009004145408163,1.6131175701530633,1.0878032525510193,0.6436843749999994,0.9061929846938774,3.6892265943877565,2.5968874681122482,3.124044323979593,3.0037150510204107
ACHE,0.01572161989795795,0.1407854272959188,0.05327407525510175,0.17032321428571606,0.2878305803571415,0.11926929209183612,0.22028539540816183,0.1480260841836749,0.015104081632653532,-0.05277146045918535,0.4473744579081611,0.4894403380102048,0.39757605229591597,0.37826798469387946,0.3445407525510209,0.34680765306122296,0.44957289540816525,0.3352243622448974,0.16560860969387647,0.16478966836734976,0.2017867028061211,0.18533529974489937,0.16771562500000137,0.2386999362244886,0.3415961734693873,-0.03526552933673344,0.22346221301020286,-0.04047742346938499,0.1871944834183683,0.06557621173469386,0.13087206632652837,0.09302783801020098,0.01879693877550892,0.04929429209183667,0.015788998724490355,0.07047375637754882,0.1349857142857136,0.1485075573979593,0.19033989158163322,0.15345165816326833,-0.052247130102042405,0.0030196747449000583,0.18019684311224538,0.07839859693877749,-0.02567598852040831,-0.06273883928571244,-0.07863864795918296,0.07883571428571479,-0.03637825255102278,0.006231983418365061,-0.032534948979593636,-0.054661862244898884,0.021287053571429126,0.1355199298469394,0.11253883928571362,0.08099024234693886,-0.04428549107143098,0.11458246173469355,0.07339751275510054,-0.03465800382652873,-0.008954336734692703,-0.09902209821428798,-0.002888934948977351,0.02762522321428662,-0.02975232780612025,-0.053749999999995524,0.08521536989796097,0.0631234375000016,0.09997232142857015,0.07186010841836676,0.0078100446428575054,-0.03417940051020274,-0.010675733418365141,0.12043596938775458,0.0003135204081612386,0.024516804846937745,0.04106964285714021,-0.11828807397959196,0.0,-0.032420184948978914,-0.10941527423469388,-0.04420051020407989,0.037995599489796916,-0.05570089285714097,0.0022251913265325385,0.006563137755103199,-0.0332327168367339,-0.015177104591835189,0.019946173469389095,1.7681522959183695,1.4067922831632647,0.9446826530612249,0.5244903380102031,0.7500770727040802,3.60425599489796,2.368223118622451,2.926670599489796,2.734888201530616
NOP56,0.11450854591836368,0.19682391581632608,0.1366047512755113,0.313932015306122,0.40447063137754924,0.27247653061224497,0.24133638392856938,0.20473019770408207,-0.018093367346939004,0.10444359056122288,0.6309301339285689,0.5159788265306098,0.3452223533163252,0.46429866071428627,0.42364330357142954,0.3992664540816335,0.40608482142857305,0.3833644132653049,0.2219986607142843,0.2511484693877559,0.27277206632652806,0.20443628826530613,0.23379630102041027,0.39924936224489826,0.2922237244897943,0.05454170918367396,0.2515272640306083,0.01811106505102167,0.21076422193877242,0.10272251275510058,0.24993086734693648,0.23990226403060788,0.08610417729591902,0.04332496811224473,0.10797123724489843,0.16588880739795897,0.058002327806120135,0.18718198341836612,0.1958611926020417,0.1089526466836741,-0.029110204081632673,0.09560503826530642,0.06836658163265241,0.012532397959182262,-0.009407812500001,-0.008984725765307289,0.003176403061223354,0.03438201530612339,-0.02474132653061467,0.03610015943877265,-0.010354272959185451,-0.09391868622449095,-0.0020244579081616365,0.19063654336734714,0.3169804528061224,0.08160841836734534,0.022409247448976544,0.07262876275509988,0.17741568877550762,0.045850797193878634,0.050316964285713084,0.009007015306121247,0.010677678571429539,0.09708089923469387,-0.016384151785713286,-0.013566198979590993,0.15064604591836606,0.005193176020407364,0.1263998724489781,0.06347359693877408,-0.024651466836735025,-0.00481747448979597,0.030039317602041038,0.15279789540816502,0.013094196428570015,0.0397209183673457,0.06731750637755063,0.04942228954081429,-0.032420184948978914,0.0,-0.05238459821428698,0.0005911033163261692,0.0930012755102041,0.021548533163263883,0.079716804846937,0.041590688775508866,0.11537764668367423,-0.001152678571429533,0.1065737244897953,1.7726954719387749,1.5373292091836728,1.00326332908163,0.6441897640306102,0.9064233737244898,3.5769022959183676,2.497528794642859,2.9307387755102035,2.8310813775510226
PCDHA3,0.08371658163265039,0.15287726403061086,0.08107528698979749,0.2877603635204071,0.36074585459183517,0.23752362882653166,0.2651334821428559,0.29273667091836586,0.008664668367346806,-0.014393686224490665,0.5109037946428554,0.5808181122448968,0.4689413265306115,0.5090488839285712,0.3724872767857157,0.41454792729591894,0.49793191964285555,0.40625369897959196,0.24793013392857155,0.17640806760203986,0.27272072704081474,0.2919990114795912,0.1724152742346945,0.31210271045918425,0.3120520727040823,-0.044120567602041305,0.29324467474489424,-0.06781527423469313,0.19059882015305973,0.10696023596938709,0.2143857780612226,0.17807592474489375,0.02966221301020333,0.054267378826528656,0.061185522959185334,0.14617028061224424,0.1073384885204085,0.12755408163265436,0.24093172831632437,0.25183099489796135,0.021283769132653063,-0.000152551020406122,0.1647636798469403,0.06900449617346993,-0.030107589285714553,-0.02816419005102233,-0.04280149872449002,0.1137384885204078,-0.007409853316328707,0.020076945153061132,-0.002091549744900334,-0.027398150510203223,0.04198045280612206,0.11593051658163311,0.23498380102040883,0.10957739158163271,-0.02432490433673884,0.1490742984693867,0.13889716198979407,-0.029200542091837534,-0.04929062500000292,-0.06388026147959458,0.04184821428571617,0.03660299744897877,-0.012508928571428157,-0.05369878826530439,0.09117439413265416,0.06307152423469375,0.10916728316326463,0.08860350765306002,0.0036784438775505635,-0.0020125637755121772,-0.01698077168367007,0.06572780612244955,-0.018604017857143162,0.0010258290816302917,0.04567241709183634,-0.0013274872448985064,-0.10941527423469388,-0.05238459821428698,0.0,-0.011166485969386741,0.06812337372448773,0.009984693877552075,0.03649359056122492,0.05912528698979713,0.039932557397957424,-0.014061830357141147,0.06564582270408259,1.9103050701530595,1.5549716198979588,1.1264541772959173,0.5832587372448987,0.9008845344387755,3.8742712691326524,2.5731633928571434,3.0827577487244877,2.9914816007653062
DAPL1,0.13043447066326408,0.24586077806122475,0.09857755102040855,0.22018606505102234,0.29528249362244985,0.2139883928571411,0.27054355867346835,0.1702264349489795,0.05337630739795962,0.08407732780612065,0.5469513711734688,0.5363422512755083,0.40437484056122486,0.5146698979591839,0.3545051658163274,0.5212783163265318,0.4202185586734686,0.2667044005102053,0.12356677295918495,0.17206970663265508,0.15539017857142845,0.2129512755102052,0.1523144132653087,0.15689872448979436,0.3799012117346958,0.10052388392857203,0.2808250637755094,0.02929948979592112,0.15225577168367366,0.10485000000000078,0.15253647959183603,0.03431100127550657,-0.05331521045918386,0.033327455357143876,0.00022841198979861588,0.0635787946428561,0.17990481505102096,0.22586884566326582,0.17989180484693712,0.1928535714285715,-0.01901709183673539,0.047080963010206034,0.08918313137755085,0.08947238520408263,0.045608737244899444,0.003839636479593622,0.041397640306122696,0.06086887755101955,0.006895535714285472,0.016010459183672054,-0.006293973214287263,-0.05083338647959046,0.01784834183673567,0.1312999681122431,0.258436065051022,0.130885905612244,0.07329142219387741,0.1167531249999989,0.10547755102040846,0.055579846938774935,-0.009538360969388648,-0.03850768494898027,0.08216766581633017,0.009586511479591664,-0.061994164540816854,-0.06293246173468958,0.07133915816326564,0.04615660076530759,0.0802898596938757,0.07539170918367155,0.04983695790816256,0.039953762755104094,0.005194929846940255,0.15312850765306152,0.0589810586734707,0.03162809311224635,0.07192468112244654,-0.02818928571428536,-0.04420051020407989,0.0005911033163261692,-0.011166485969386741,0.0,-0.009311862244897995,-0.051452104591835024,0.057798979591836996,-0.002847448979590439,0.009794196428572377,0.00655762117346903,0.10462933673469443,1.873201084183675,1.582383258928573,1.087164253826531,0.62920787627551,0.842021173469389,3.773217283163266,2.5695937818877574,2.9154943877551016,2.8703557397959205
SMEK1,0.274107142857142,0.30658501275510197,0.20183772321428783,0.21480561224489847,0.25259110331632684,0.23146262755102143,0.350344355867346,0.12106629464285668,0.07883022959183705,0.11520312499999896,0.43556154336734565,0.586247735969387,0.5073506377551009,0.5930285076530613,0.3968325255102041,0.5737431760204075,0.24906779336734708,0.0651505102040808,-0.03488242984693812,-0.001870121173469741,-0.03109339923469534,0.015719260204082985,-0.017439477040815277,0.004832334183674902,0.2806785714285702,0.19078874362244846,0.16196804846938484,-0.013963775510200449,0.029347193877550026,-0.008878890306121434,-0.029973660714286865,-0.07749288903061569,-0.0747691007653053,-0.06644987244898104,-0.10953954081632666,-0.06428603316326686,0.1705696747448986,0.19944933035714385,0.062050414540816945,0.016816868622450798,0.12746964285714313,0.13130988520408415,0.1247917410714301,0.11463255739795919,0.04215484693877514,0.04922793367346934,0.06481093750000078,-0.02256782525510026,0.02559633290815988,-0.04657311862244917,-0.026499426020409445,-0.050610714285713954,-0.011764923469387512,0.07977264030612119,0.1505462372448978,0.07937420280612173,0.16117971938775355,0.15742735969387844,0.01646116071428594,0.009204081632653072,0.017518686224487823,-0.059574075255103054,-0.016250286989794915,-0.03040175382653132,-0.029829304846936466,-0.07632385204081338,0.05058214285714335,0.052424585459183604,-0.019407780612247905,0.05416906887754891,0.02176900510204227,0.04628112244897942,0.008497289540818187,0.11279961734693877,0.11017091836734672,0.041321077806122375,0.10052079081632392,0.07663807397959133,0.037995599489796916,0.0930012755102041,0.06812337372448773,-0.009311862244897995,0.0,-0.08870443239795911,-0.055415848214286356,-0.03916540178571459,-0.05729719387755061,-0.08344939413265351,-0.04270580357142961,1.9947753188775508,1.9375637436224498,1.2909916135204078,0.8599633609693882,0.8654313456632643,3.8089633928571427,2.8315898915816344,3.0290529974489786,2.953798724489797
NOS1,0.2043294005102041,0.2613760204081643,0.15427716836734717,0.1967888073979598,0.33171648596938574,0.17910676020408012,0.33506817602040506,0.1503104272959206,0.015132174744900695,0.04786132015306066,0.47984005102040506,0.5260340561224499,0.4266322704081631,0.5093507653061238,0.41907665816326656,0.5317919961734692,0.27807755102040943,0.10240245535714543,0.013250765306123569,0.04276619897959222,0.013861670918368318,-0.011489732142857534,0.06570465561224736,0.05781240433673496,0.4277523915816328,0.04538912627551106,0.1416074936224483,-0.003829017857139405,0.17440382653061093,0.07121524234693943,0.07443922193877306,0.016530931122447967,0.020334406887753786,-0.06635573979591847,-0.05396259566326478,-0.025771588010206514,0.21343255739795808,0.2944153380102055,0.20326017219387715,0.06214381377551348,0.007585650510202768,0.13090401785714434,0.1335546237244909,0.1240735650510203,0.06103960459183533,0.02397206632653237,0.05195663265306294,0.009015369897959147,-0.015947034438777763,-0.01893211096938785,-0.0031912308673476275,-0.06529001913265198,-0.015148915816325825,0.19948239795918177,0.25329193239796055,0.1647839604591841,0.11631291454081527,0.2372027423469376,0.035958418367345146,0.008424776785714627,0.023251881377548855,-0.058933067602042755,0.022768845663266646,0.03828769132652887,-0.03240235969387584,-0.007170344387752436,0.10237627551020623,0.11045465561224432,0.10005822704081346,0.14852570153061073,0.0299772002551002,0.09490338010204269,0.017874234693881164,0.17663750000000178,0.14061817602040705,0.10605739795918367,0.15631804846938735,-0.003924043367346641,-0.05570089285714097,0.021548533163263883,0.009984693877552075,-0.051452104591835024,-0.08870443239795911,0.0,-0.02652484056122617,-0.08742751913265323,-0.010103061224487675,-0.08995994897959214,-0.026099170918366,1.9236694515306123,1.7075922512755106,1.146012308673468,0.7770106186224499,0.8195067283163251,3.8112200255102024,2.7130512117346974,2.879559630102042,2.911739732142861
MEF2C,0.21792735969387422,0.10890210459183791,0.05385012755102281,0.12996332908163133,0.14832694515306066,0.14959846938775634,0.12439426020407929,0.062088073979591485,-0.0018495535714269096,0.058932716836732624,0.3070098852040797,0.3417038903061229,0.3818864795918344,0.42429559948979545,0.2983714923469378,0.3494149553571422,0.17290676020408213,0.100044164540817,0.0036737244897953047,0.1030454081632648,0.056879942602039435,0.03639885204081672,-0.014283322704077506,0.10314942602040666,0.13242847576530714,0.18078239795918627,0.17817576530611845,-0.021790433673466225,-0.018035714285716153,-0.07594461096938865,-0.04186750637755132,-0.03313985969388078,-0.04754575892857282,-0.06684215561224427,-0.009513073979590558,-0.004590816326532021,0.194243016581634,0.07701798469387988,-0.023019993622449775,-0.03778635204081482,0.10441173469387799,0.05981135204081767,0.06160102040816362,0.09128871173469477,-0.03917181122448987,-0.0370065369897965,-0.03857040816326318,0.04807582908163255,-0.011719387755103838,-0.08945290178571597,0.06667547831632703,-0.02566393494897845,-0.013527519132651378,0.005227232142855698,0.059641454081631906,0.0034366071428575395,0.04859056122448813,0.08098507653061304,0.015584502551019952,-0.07505382653061154,-0.01382984693877809,-0.047847608418367216,-0.08332694515305938,-0.11299403698979482,-0.03899971301020244,-0.07101613520407923,-0.020911702806120758,-0.025925510204082514,-0.044712563775513914,-0.02714196428571647,-0.0026404655612246586,-0.06383303571428556,-0.050852806122446026,0.028455771683674413,-0.010797927295918441,-0.02243995535714305,-0.02206836734693951,0.08658329081632665,0.0022251913265325385,0.079716804846937,0.03649359056122492,0.057798979591836996,-0.055415848214286356,-0.02652484056122617,0.0,-0.010715497448977374,-0.0144801020408174,-0.0406135522959179,-0.053424649234694144,1.592739285714286,1.6091073979591854,1.0760899553571424,0.665380452806124,0.6979249999999997,3.3189054846938753,2.4607382334183683,2.8040638392857122,2.6036501913265315
TNS3,0.21003093112244642,0.218480676020409,0.13207401147959175,0.2301012755102061,0.25816801658163335,0.1259270408163271,0.22418064413264993,0.10444633290816441,0.0074899553571459165,0.023176913265306354,0.33546970663265263,0.3793137117346941,0.31145723852040774,0.4351663584183676,0.37309225127551215,0.39776696428571334,0.28506345663265265,0.11731023596938961,0.04863042091836611,0.09885366709183785,0.030280389030613364,-0.05026007653061093,0.14484681122449317,0.12108580994898155,0.35946017219387905,0.038468781887756265,0.07543246173469242,0.044861575255104924,0.1584959821428562,0.05812927295918335,0.1196891900510213,0.09924339923469283,0.06505468749999999,-0.02521514668367253,-0.0062423150510184655,-0.01512943239796094,0.22811533801020545,0.2938496811224507,0.15600232780612266,-0.007029655612242891,0.01181686862244824,0.1398242984693887,0.11779052933673562,0.15772978316326558,0.0952630102040839,-0.0008498405612229476,0.03148628826530597,0.020638775510203544,-0.022934566326533457,0.02981473214285657,-0.003058450255100098,-0.06285880102040942,0.004007302295921278,0.22766205357142688,0.18541065051020666,0.15538392857143002,0.09233163265305855,0.19716364795918295,-0.019908801020408262,-0.01844088010203926,0.1400362244897959,-0.006317474489796027,-0.007720248724487178,0.04820328443877564,0.018678858418368804,0.009596811224493962,0.11873718112245157,0.14976712372449086,0.07673163265305938,0.14190223214285602,0.0343099808673486,0.12446897321428807,0.04998982780612593,0.1620890306122469,0.1670525191326533,0.11119955357142786,0.17837739158163046,0.04390404974489748,0.006563137755103199,0.041590688775508866,0.05912528698979713,-0.002847448979590439,-0.03916540178571459,-0.08742751913265323,-0.010715497448977374,0.0,-0.007571843112245347,-0.06385529336734486,-0.05148982780612066,1.6257866071428584,1.5436984693877562,1.0546200892857147,0.7151308992346959,0.7442082589285715,3.628390306122448,2.4855636798469405,2.6982486607142864,2.761541262755104
SERAC1,0.15123351403061136,0.13491919642857297,0.10133128188775586,0.18908354591836662,0.18938622448979636,0.07508587372449149,0.23947541454081467,0.1881879783163285,0.0636737882653069,0.02855137117347084,0.30838166454081595,0.46504129464285704,0.4599973214285704,0.45455175382653223,0.28586514668367613,0.3941570471938771,0.25419416454081656,0.1845675063775527,0.05177519132653252,0.06999531250000146,0.04333609693877527,0.06404094387755244,0.13756501913265495,0.1339258928571443,0.2839330676020406,0.14386198979592102,0.02492254464285537,0.05194228316326743,0.07394700255101938,0.05149123086734697,0.022426147959182074,-0.019100892857144558,-0.01999897959183805,-0.0033360012755085933,-0.049992857142854064,-0.04187059948979588,0.19300542091836803,0.20826476403061456,0.16850178571428565,0.049808864795920726,0.049688201530612375,0.0039065688775536955,0.14864467474489906,0.13828392857142902,-0.022625031887754332,0.0013621173469395842,0.005254496173471068,0.0643819834183681,0.00717114158162957,-0.004199872448978681,-0.05548555484693907,0.02363753188775597,0.03092394770408191,0.1093490114795923,0.0344866709183691,0.08807401147959304,0.07604671556122433,0.12131623086734677,0.09448753188775605,-0.03995860969387799,0.009604432397958718,-0.06833832908163195,0.09556358418367772,-0.04406600765305946,-0.011046683673466617,-0.022577168367345024,0.02447726403061168,0.10860095663265312,-0.008281409438778198,0.06047044005102187,0.03225631377550897,-0.003955006377552195,-0.0287779017857126,0.10516505102041052,0.09573635204081654,0.006384948979590632,0.12955653698979575,0.009012882653061993,-0.0332327168367339,0.11537764668367423,0.039932557397957424,0.009794196428572377,-0.05729719387755061,-0.010103061224487675,-0.0144801020408174,-0.007571843112245347,0.0,-0.010552710459181824,-0.020301307397959434,1.7994985650510227,1.593991677295918,1.096164859693877,0.5837053571428594,0.7263342793367347,3.488667889030612,2.503841262755106,2.865319993622448,2.7772000956632663
HDAC9,0.20770787627550824,0.17369199617347242,0.16144470663265587,0.18635478316326726,0.2801527742346934,0.13905242346938707,0.27349508928571353,0.11619984056122412,-0.015108099489793858,0.032092920918367795,0.41872008928571347,0.5204875318877562,0.3857482461734687,0.5327511160714291,0.33700044642857385,0.3684907844387766,0.2659857142857174,0.1003215561224522,0.0338464285714295,0.03326029974490119,-0.010730165816326576,0.04951218112245215,0.026787818877552994,0.11273775510204231,0.24495742984694147,0.035984789540819406,0.12451565688775368,-0.0581239795918318,0.023388552295918075,-0.031773469387754716,0.013853635204082337,0.03213440688775293,-0.010341804846937919,-0.11449132653061156,-0.05804818239795573,-0.039605612244898225,0.07477822066326745,0.10667037627551323,0.021229272959185863,0.01776447704081896,0.049653188775511836,0.09950749362245226,0.08363153698979886,0.05654266581632861,0.025675892857144333,-0.007493207908163768,0.006530420918368307,0.03494540816326541,0.004959566326528275,-0.023331760204081675,-0.0045158801020388495,-0.10622560586734764,-0.041353252551017405,0.07134681122449038,0.1838157206632669,0.07364368622448936,0.11063514030612254,0.16882809311224456,-0.05775216836734742,-0.08486862244897964,-0.003304017857143293,-0.057615529336736415,-0.03322924107142455,-0.03477602040816308,-0.09643013392856936,-0.05473718112244619,0.074781313775512,0.04659719387755068,-0.0020273596938800154,0.04631511479592021,-0.03498651147959286,0.04093029336734766,-0.06128947704081433,0.07625191326530789,0.059752901785715906,0.030960873724490412,0.05196996173469337,0.05004349489795956,-0.015177104591835189,-0.001152678571429533,-0.014061830357141147,0.00655762117346903,-0.08344939413265351,-0.08995994897959214,-0.0406135522959179,-0.06385529336734486,-0.010552710459181824,0.0,-0.0786925701530592,1.736027614795919,1.6444582270408166,1.155923596938777,0.7664765943877576,0.7227289540816351,3.722006313775511,2.6247453125000018,2.7820740433673485,2.7405666454081654
MAOA,0.18964834183673496,0.09792621173469307,0.16614767219387794,0.18057806122449094,0.2533698022959179,0.12443195153061382,0.24704336734693655,0.16231061862245078,-0.04393794642857074,-0.0011978635204084043,0.299096492346937,0.3963795599489792,0.3364668367346919,0.44846970663265573,0.2777190369897955,0.32992187500000014,0.2579089923469393,0.09903858418367406,0.10775408163265254,0.034127327806123375,0.005080612244896088,0.02187608418367404,0.08742203443877905,0.21977353316326642,0.2556260204081653,0.06858306760204158,0.004207684948978496,0.0288086734693902,0.07561651785714396,0.002002933673470153,0.02389566326530712,0.045332684948977686,0.04519709821428464,-0.03228054846938733,0.008431345663266754,-0.032262021683674647,0.09717806122448813,0.1327967793367364,0.015790051020406537,0.029847130102043096,0.09117177933673304,0.08819795918367568,0.04734700255102098,0.028722193877550595,0.11795385841836747,0.05016132015306063,0.025078698979593028,0.010901498724491532,0.0700172193877524,-0.06592098214285791,0.007101147959184928,-0.06279607780612295,-0.07360497448979508,0.11283258928571271,0.07834993622448927,0.06213883928571562,0.08821310586734654,0.20643105867346812,0.06664923469387674,-0.05275784438775588,-0.0047744897959205446,-0.003101626275512359,-0.0018872130102032258,-0.009623054846937151,0.06079626913265379,0.03438453443877698,0.08015927933673517,0.08019703443877724,-0.007260331632654271,0.07206964285714079,0.02477739158163139,0.05073169642857245,-0.014494323979588941,0.03212050382653153,0.11101211734693983,0.129021651785715,0.11553386479591587,0.11020896045918249,0.019946173469389095,0.1065737244897953,0.06564582270408259,0.10462933673469443,-0.04270580357142961,-0.026099170918366,-0.053424649234694144,-0.05148982780612066,-0.020301307397959434,-0.0786925701530592,0.0,1.6722665178571425,1.5007752551020435,1.117917187499998,0.7302108099489786,0.7071647321428571,3.6651795918367345,2.4203498405612276,2.7035816964285715,2.53402429846939
